date,mo,temp,dewp,slp,stp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
2018-08-01,08,72.10000000000001,61.03333333333333,1013.95,991.6666666666666,8.333333333333334,4.5,17.333333333333332,26.03333333333333,84.66666666666667,61.300000000000004,0.01,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-02,08,75.8,63.56666666666666,1013.25,991.2333333333332,10.0,7.3999999999999995,13.666666666666666,19.033333333333335,86.36666666666667,65.03333333333333,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-03,08,75.3,61.93333333333334,1015.75,993.5666666666666,9.033333333333333,3.4333333333333336,9.633333333333333,15.9,87.76666666666667,62.866666666666674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-04,08,81.2,65.8,1016.2,994.1999999999999,9.9,6.266666666666667,15.033333333333333,20.066666666666666,95.0,68.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-05,08,83.16666666666667,66.83333333333333,1016.5999999999999,994.7333333333332,10.0,10.5,18.066666666666666,25.933333333333334,95.06666666666666,73.06666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-06,08,78.2,69.23333333333333,1016.0999999999999,993.9666666666667,9.866666666666667,6.233333333333333,15.333333333333334,22.666666666666668,90.43333333333334,70.89999999999999,0.07333333333333335,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-07,08,75.43333333333334,69.39999999999999,1014.05,991.6333333333333,8.433333333333332,3.9,11.333333333333334,15.0,83.53333333333335,69.39999999999999,0.175,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2018-08-08,08,73.5,66.89999999999999,1012.5999999999999,990.3666666666667,8.6,3.733333333333333,8.6,,82.03333333333335,67.53333333333333,1.0133333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-08-09,08,76.8,65.63333333333334,1012.5999999999999,990.5333333333333,9.566666666666666,7.133333333333333,14.299999999999999,19.666666666666668,90.06666666666666,65.96666666666665,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-10,08,76.5,68.33333333333333,1013.0,990.7333333333332,9.566666666666666,6.333333333333333,14.733333333333334,23.0,85.63333333333333,69.16666666666667,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0
