,day_of_week,crime_count
1090,7,0.24857142857142858
1091,1,0.29428571428571426
1092,2,0.26
1093,3,0.26857142857142857
1094,4,0.28
1095,5,0.5228571428571429
1096,6,0.3485714285714286
1097,7,0.16285714285714287
1098,1,0.2857142857142857
1099,2,0.22
1100,3,0.29428571428571426
1101,4,0.36857142857142855
1102,5,0.40285714285714286
1103,6,0.6142857142857143
1104,7,0.3657142857142857
1105,1,0.28
1106,2,0.42857142857142855
1107,3,0.3628571428571429
1108,4,0.31142857142857144
1109,5,0.5428571428571428
1110,6,0.24857142857142858
1111,7,0.32857142857142857
1112,1,0.38571428571428573
1113,2,0.32285714285714284
1114,3,0.3628571428571429
1115,4,0.19142857142857142
1116,5,0.4057142857142857
1117,6,0.3657142857142857
1118,7,0.49714285714285716
1119,1,0.32
1120,2,0.12285714285714286
1121,3,0.39714285714285713
1122,4,0.3142857142857143
1123,5,0.38
1124,6,0.20857142857142857
1125,7,0.16
1126,1,0.28285714285714286
1127,2,0.4342857142857143
1128,3,0.5914285714285714
1129,4,0.54
1130,5,0.6257142857142857
1131,6,0.3628571428571429
1132,7,0.11714285714285715
1133,1,0.48857142857142855
1134,2,0.3914285714285714
1135,3,0.18571428571428572
1136,4,0.46285714285714286
1137,5,0.6885714285714286
1138,6,0.32857142857142857
1139,7,0.38857142857142857
1140,1,0.44
1141,2,0.43142857142857144
1142,3,0.5371428571428571
1143,4,0.48857142857142855
1144,5,0.6028571428571429
1145,6,0.3342857142857143
1146,7,0.4657142857142857
1147,1,0.6542857142857142
1148,3,0.6485714285714286
1149,4,0.5142857142857142
1150,5,0.72
1151,6,0.8314285714285714
1152,7,0.44
1153,1,0.6942857142857143
1154,2,0.6942857142857143
1155,3,0.6571428571428571
1156,4,0.62
1157,5,0.47714285714285715
1158,6,0.3914285714285714
1159,7,0.3657142857142857
1160,1,0.6457142857142857
1161,2,0.5171428571428571
1162,3,0.5628571428571428
1163,4,0.6685714285714286
1164,5,0.68
1165,6,0.5628571428571428
1166,7,0.5771428571428572
1167,1,0.4342857142857143
1168,2,0.6714285714285714
1169,3,0.6257142857142857
1170,4,0.7371428571428571
1171,5,0.6942857142857143
1172,6,0.8371428571428572
1173,7,0.9142857142857143
1174,1,0.9314285714285714
1175,2,0.8942857142857142
1176,3,0.8142857142857143
1177,4,0.8
1178,6,0.7371428571428571
1179,7,0.78
1180,1,0.6514285714285715
1181,2,0.5428571428571428
1182,3,0.7228571428571429
1183,4,0.5857142857142857
1184,5,0.6057142857142858
1185,6,0.7257142857142858
1186,7,0.4828571428571429
1187,1,0.5342857142857143
1188,2,0.6628571428571428
1189,3,0.54
1190,4,0.56
1191,5,0.8028571428571428
1192,6,0.7542857142857143
1193,7,0.76
1194,1,0.8142857142857143
1195,2,0.6657142857142857
1196,3,0.9457142857142857
1197,4,0.3
1198,5,0.46
1199,6,0.7914285714285715
1200,7,0.88
1201,1,0.8342857142857143
1202,2,0.6657142857142857
1203,3,0.76
1204,4,0.7428571428571429
1205,5,0.6228571428571429
1206,6,0.8714285714285714
1207,1,0.8514285714285714
1208,2,0.7542857142857143
1209,3,0.7628571428571429
1210,4,0.8
1211,5,0.94
1212,6,0.7685714285714286
1213,7,0.7514285714285714
1214,1,0.6857142857142857
1215,2,0.7085714285714285
1216,3,0.5
1217,4,0.6742857142857143
1218,5,0.7342857142857143
1219,6,0.6457142857142857
1220,7,0.7142857142857143
1221,1,0.64
1222,2,0.5228571428571429
1223,3,0.7942857142857143
1224,4,0.6171428571428571
1225,5,0.7457142857142857
1226,6,0.68
1227,7,0.6657142857142857
1228,1,0.8142857142857143
1229,2,0.6742857142857143
1230,3,0.7057142857142857
1231,4,0.6828571428571428
1232,5,0.68
1233,6,0.7028571428571428
1234,7,0.6114285714285714
1235,1,0.6285714285714286
1236,2,0.7657142857142857
1237,4,0.8342857142857143
1238,5,0.94
1239,6,0.9771428571428571
1240,7,0.8514285714285714
1241,1,0.6885714285714286
1242,2,0.6371428571428571
1243,3,0.6571428571428571
1244,4,0.5914285714285714
1245,5,0.8457142857142858
1246,6,0.8514285714285714
1247,7,0.8028571428571428
1248,1,0.7485714285714286
1249,2,0.7628571428571429
1250,3,0.68
1251,4,0.7828571428571428
1252,5,0.7057142857142857
1253,6,1.0
1254,7,0.66
1255,1,0.5314285714285715
1256,2,0.45714285714285713
1257,3,0.8257142857142857
1258,4,0.4742857142857143
1259,5,0.6514285714285715
1260,6,0.7857142857142857
1261,7,0.6571428571428571
1262,1,0.7514285714285714
1263,2,0.6857142857142857
1264,3,0.54
1265,4,0.74
1266,5,0.7742857142857142
1267,7,0.7714285714285715
1268,1,0.6142857142857143
1269,2,0.7371428571428571
1270,3,0.44285714285714284
1271,4,0.5114285714285715
1272,5,0.48
1273,6,0.6514285714285715
1274,7,0.29428571428571426
1275,1,0.44
1276,2,0.37142857142857144
1277,3,0.4342857142857143
1278,4,0.35714285714285715
1279,5,0.8771428571428571
1280,6,0.7057142857142857
1281,7,0.7342857142857143
1282,1,0.64
1283,2,0.5
1284,3,0.5714285714285714
1285,4,0.7628571428571429
1286,5,0.7514285714285714
1287,6,0.6771428571428572
1288,7,0.4942857142857143
1289,1,0.6685714285714286
1290,2,0.54
1291,3,0.5457142857142857
1292,4,0.41714285714285715
1293,5,0.66
1294,6,0.4857142857142857
1295,7,0.5114285714285715
1296,2,0.44285714285714284
1297,3,0.32571428571428573
1298,4,0.38857142857142857
1299,5,0.26571428571428574
1300,6,0.4685714285714286
1301,7,0.44571428571428573
1302,1,0.5171428571428571
1303,2,0.5257142857142857
1304,3,0.46285714285714286
1305,4,0.3342857142857143
1306,5,0.4142857142857143
1307,6,0.52
1308,7,0.4
1309,1,0.4085714285714286
1310,2,0.3
1311,3,0.3657142857142857
1312,4,0.4657142857142857
1313,5,0.5828571428571429
1314,6,0.6971428571428572
1315,7,0.2342857142857143
1316,1,0.44
1317,2,0.49714285714285716
1318,3,0.6942857142857143
1319,4,0.4542857142857143
1320,5,0.7628571428571429
1321,6,0.6457142857142857
1322,7,0.44285714285714284
1323,1,0.46
1324,2,0.5857142857142857
1325,3,0.9228571428571428
1326,5,0.64
1327,6,0.6342857142857142
1328,7,0.3514285714285714
1329,1,0.4114285714285714
1330,2,0.5742857142857143
1331,3,0.3514285714285714
1332,4,0.32571428571428573
1333,5,0.44571428571428573
1334,6,0.2542857142857143
1335,7,0.24571428571428572
1336,1,0.35714285714285715
1337,2,0.13428571428571429
1338,3,0.22
1339,4,0.37142857142857144
1340,5,0.48857142857142855
1341,6,0.31142857142857144
1342,7,0.19428571428571428
1343,1,0.22
1344,2,0.3914285714285714
1345,3,0.5114285714285715
1346,5,0.54
1347,6,0.38571428571428573
1348,7,0.03428571428571429
1349,1,0.0
1350,2,0.21428571428571427
1351,3,0.43714285714285717
1352,4,0.32285714285714284
1353,5,0.54
1354,6,0.7342857142857143
1355,7,0.4257142857142857
1356,1,0.5971428571428572
1357,2,0.46285714285714286
1358,3,0.42857142857142855
1359,4,0.44857142857142857
1360,5,0.5285714285714286
1361,6,0.5057142857142857
1362,7,0.36857142857142855
1363,1,0.44571428571428573
1364,2,0.31142857142857144
1365,3,0.5628571428571428
1366,4,0.42857142857142855
1367,5,0.66
1368,6,0.52
1369,7,0.54
1370,1,0.42857142857142855
1371,2,0.44285714285714284
1372,3,0.5085714285714286
1373,4,0.6457142857142857
1374,5,0.6857142857142857
1375,6,0.5657142857142857
1376,7,0.21428571428571427
1377,1,0.13714285714285715
1378,3,0.19428571428571428
1379,4,0.18857142857142858
1380,5,0.4657142857142857
1381,6,0.38285714285714284
1382,7,0.31142857142857144
1383,1,0.24571428571428572
1384,3,0.3274336283185841
1385,4,0.6135693215339233
1386,5,0.6666666666666666
1387,6,0.7315634218289085
1388,7,0.35398230088495575
1389,1,0.3893805309734513
1390,2,0.4631268436578171
1391,3,0.25663716814159293
1392,4,0.41887905604719766
1393,5,0.7079646017699115
1394,6,0.3805309734513274
1395,7,0.0855457227138643
1396,1,0.2713864306784661
1397,2,0.45427728613569324
1398,3,0.46017699115044247
1399,4,0.3215339233038348
1400,5,0.36578171091445427
1401,1,0.038348082595870206
1402,2,0.24188790560471976
1403,3,0.3480825958702065
1404,4,0.18584070796460178
1405,5,0.12389380530973451
1406,5,0.6843657817109144
1407,6,0.5250737463126843
1408,7,0.15339233038348082
1409,1,0.5663716814159292
1410,2,0.3215339233038348
1411,3,0.2713864306784661
1412,4,0.37168141592920356
1413,5,0.2890855457227139
1414,6,0.6253687315634219
1415,7,0.27728613569321536
1416,1,0.24188790560471976
1417,2,0.35693215339233036
1418,3,0.2920353982300885
1419,4,0.584070796460177
1420,5,0.5811209439528023
1421,6,0.39233038348082594
1422,7,0.2182890855457227
1423,1,0.13569321533923304
1424,2,0.20353982300884957
1425,3,0.26843657817109146
1426,4,0.44837758112094395
1427,5,0.49557522123893805
1428,6,0.30383480825958703
1429,7,0.008849557522123894
1430,1,0.15634218289085547
1431,2,0.19174041297935104
1432,3,0.30973451327433627
1433,4,0.1504424778761062
1434,5,0.6312684365781711
1435,6,0.35693215339233036
1436,7,0.02359882005899705
1437,1,0.0
1438,3,0.25073746312684364
1439,4,0.19469026548672566
1440,5,0.5132743362831859
1441,6,0.2182890855457227
1442,7,0.20058997050147492
1443,1,0.46017699115044247
1444,2,0.24778761061946902
1445,3,0.4247787610619469
1446,4,0.3893805309734513
1447,5,0.5634218289085545
1448,6,0.6548672566371682
1449,7,0.20058997050147492
1450,1,0.31563421828908556
1451,2,0.2949852507374631
1452,3,0.43952802359882004
1453,4,0.4277286135693215
1454,5,0.48672566371681414
1455,6,0.4306784660766962
1456,7,0.30678466076696165
1457,1,0.28023598820059
1458,2,0.3775811209439528
1459,3,0.45427728613569324
1460,4,0.41002949852507375
1461,5,0.3864306784660767
1462,6,0.35103244837758113
1463,7,0.2743362831858407
1464,1,0.7374631268436578
1465,2,0.3333333333333333
1466,3,0.40117994100294985
1467,4,0.35103244837758113
1468,5,0.4749262536873156
1469,6,0.5870206489675516
1470,7,0.4690265486725664
1471,1,0.5899705014749262
1472,2,0.43952802359882004
1473,3,0.3392330383480826
1474,4,0.5958702064896755
1475,5,0.696165191740413
1476,6,0.6194690265486725
1477,1,0.5309734513274337
1478,2,0.4837758112094395
1479,3,0.4365781710914454
1480,4,0.24778761061946902
1481,5,0.31268436578171094
1482,6,0.5486725663716814
1483,7,0.29793510324483774
1484,1,0.5663716814159292
1485,2,0.5870206489675516
1486,3,0.46607669616519176
1487,4,0.6578171091445427
1488,5,0.6430678466076696
1489,6,0.25073746312684364
1490,7,0.18289085545722714
1491,1,0.5103244837758112
1492,2,0.5457227138643068
1493,3,0.8082595870206489
1494,4,0.45722713864306785
1495,5,0.7286135693215339
1496,6,0.45722713864306785
1497,7,0.6932153392330384
1498,1,0.7315634218289085
1499,2,0.46017699115044247
1500,3,0.6342182890855457
1501,4,0.5693215339233039
1502,5,0.7492625368731564
1503,6,0.44837758112094395
1504,7,0.25663716814159293
1505,1,0.7256637168141593
1506,2,0.5191740412979351
1507,3,0.6519174041297935
1508,4,0.5781710914454278
1509,5,0.6814159292035398
1510,6,0.6283185840707964
1511,7,0.6814159292035398
1512,1,0.7817109144542773
1513,2,0.5427728613569321
1514,3,0.6755162241887905
1515,4,0.672566371681416
1516,5,0.8938053097345132
1517,6,0.976401179941003
1518,7,0.8348082595870207
1519,1,0.5958702064896755
1520,2,0.5988200589970502
1521,3,0.5722713864306784
1522,4,0.5958702064896755
1523,5,0.8466076696165191
1524,7,0.5634218289085545
1525,1,0.4778761061946903
1526,2,0.672566371681416
1527,3,0.7286135693215339
1528,4,0.5811209439528023
1529,5,0.8230088495575221
1530,7,0.7699115044247787
1531,1,0.7522123893805309
1532,2,0.6902654867256637
1533,3,0.504424778761062
1534,4,0.4631268436578171
1535,5,0.7728613569321534
1536,6,0.8495575221238938
1537,7,0.5221238938053098
1538,1,0.6135693215339233
1539,2,0.5073746312684366
1540,3,0.7787610619469026
1541,4,0.5575221238938053
1542,5,0.6932153392330384
1543,6,0.8289085545722714
1544,7,0.7846607669616519
1545,1,0.7846607669616519
1546,2,0.7079646017699115
1547,3,0.7492625368731564
1548,4,0.6076696165191741
1549,5,0.8938053097345132
1550,6,0.943952802359882
1551,7,0.7699115044247787
1552,2,0.6637168141592921
1553,3,0.775811209439528
1554,4,0.7522123893805309
1555,6,0.8023598820058997
1556,7,0.6814159292035398
1557,1,0.855457227138643
1558,2,0.5870206489675516
1559,3,0.8643067846607669
1560,4,0.6519174041297935
1561,5,0.7197640117994101
1562,7,0.7256637168141593
1563,1,0.8200589970501475
1564,2,0.6224188790560472
1565,3,0.7640117994100295
1566,4,0.6371681415929203
1567,5,0.7610619469026548
1568,6,0.8348082595870207
1569,7,0.6784660766961652
1570,1,0.7256637168141593
1571,2,0.7197640117994101
1572,3,0.5929203539823009
1573,4,0.7551622418879056
1574,5,0.8023598820058997
1575,6,0.831858407079646
1576,7,0.8525073746312685
1577,1,0.799410029498525
1578,2,0.6873156342182891
1579,3,0.49852507374631266
1580,5,0.9941002949852508
1581,6,0.9587020648967551
1582,7,0.8790560471976401
1583,1,0.7817109144542773
1584,2,0.7079646017699115
1585,3,0.696165191740413
1586,4,0.8171091445427728
1587,5,0.7433628318584071
1588,6,0.7551622418879056
1589,7,0.7610619469026548
1590,1,0.48672566371681414
1591,2,0.6430678466076696
1592,3,0.7374631268436578
1593,4,0.7935103244837758
1594,5,0.6784660766961652
1595,6,0.7876106194690266
1596,7,0.6342182890855457
1597,1,0.7168141592920354
1598,2,0.5545722713864307
1599,3,0.5250737463126843
1600,4,0.6194690265486725
1601,5,0.6991150442477876
1602,6,0.8082595870206489
1603,7,0.6578171091445427
1604,1,0.5486725663716814
1605,2,0.5545722713864307
1606,3,0.616519174041298
1607,4,0.6755162241887905
1608,5,0.6578171091445427
1609,6,0.6814159292035398
1610,1,0.6873156342182891
1611,2,0.40117994100294985
1612,3,0.41002949852507375
1613,4,0.31268436578171094
1614,5,0.6755162241887905
1615,6,0.5693215339233039
1616,7,0.5191740412979351
1617,1,0.6902654867256637
1618,2,0.5191740412979351
1619,3,0.6106194690265486
1620,4,0.7109144542772862
1621,5,0.8053097345132744
1622,6,0.6489675516224189
1623,7,0.7109144542772862
1624,1,0.7728613569321534
1625,2,0.7020648967551623
1626,3,0.6283185840707964
1627,4,0.7227138643067846
1628,5,0.8023598820058997
1629,6,0.6283185840707964
1630,7,0.3303834808259587
1631,1,0.6548672566371682
1632,2,0.6283185840707964
1633,3,0.49852507374631266
1634,4,0.48672566371681414
1635,5,0.36578171091445427
1636,6,0.46017699115044247
1637,7,0.49852507374631266
1638,1,0.616519174041298
1639,2,1.0
1640,3,0.5486725663716814
1641,4,0.5486725663716814
1642,5,0.5073746312684366
1643,6,0.528023598820059
1644,7,0.37168141592920356
1645,1,0.5958702064896755
1646,2,0.49557522123893805
1647,3,0.56047197640118
1648,4,0.30678466076696165
1649,5,0.5457227138643068
1650,6,0.5545722713864307
1651,7,0.45132743362831856
1652,1,0.41887905604719766
1653,2,0.5899705014749262
1654,3,0.5811209439528023
1655,4,0.3893805309734513
1656,5,0.471976401179941
1657,6,0.5132743362831859
1658,7,0.5191740412979351
1659,1,0.49557522123893805
1660,2,0.3421828908554572
1661,3,0.46017699115044247
1662,4,0.5073746312684366
1663,5,0.6106194690265486
1664,6,0.04424778761061947
1665,7,0.46607669616519176
1666,1,0.3421828908554572
1667,2,0.26843657817109146
1668,3,0.10029498525073746
1669,4,0.13274336283185842
1670,5,0.9292035398230089
1671,6,0.35398230088495575
1672,7,0.5221238938053098
1673,1,0.3775811209439528
1674,2,0.2713864306784661
1675,3,0.34513274336283184
1676,4,0.35398230088495575
1677,5,0.40117994100294985
1678,6,0.4896755162241888
1679,7,0.3185840707964602
1680,2,0.008849557522123894
1681,3,0.10029498525073746
1682,4,0.10029498525073746
1683,5,0.6312684365781711
1684,6,0.35398230088495575
1685,7,0.46607669616519176
1686,1,0.41002949852507375
1687,2,0.4218289085545723
1688,3,0.5486725663716814
1689,4,0.3480825958702065
1690,5,0.5398230088495575
1691,6,0.46607669616519176
1692,7,0.45722713864306785
1693,1,0.4424778761061947
1694,2,0.3952802359882006
1695,3,0.2743362831858407
1696,5,0.30973451327433627
1697,6,0.35103244837758113
1698,7,0.5368731563421829
1699,1,0.48672566371681414
1700,2,0.4306784660766962
1701,3,0.5958702064896755
1702,4,0.46017699115044247
1703,5,0.5663716814159292
1704,6,0.46017699115044247
1705,7,0.3746312684365782
1706,1,0.4749262536873156
1707,2,0.3864306784660767
1708,3,0.18289085545722714
1709,4,0.3303834808259587
1710,5,0.5545722713864307
1711,6,0.40412979351032446
1712,7,0.3303834808259587
1713,1,0.2359882005899705
1714,2,0.37168141592920356
1715,3,0.3215339233038348
1716,4,0.41002949852507375
1717,5,0.5368731563421829
1718,6,0.5988200589970502
1719,7,0.40412979351032446
1720,1,0.4336283185840708
1721,2,0.2359882005899705
1722,4,0.19469026548672566
1723,5,0.4424778761061947
1724,6,0.28023598820059
1725,7,0.4277286135693215
1726,1,0.21238938053097345
1727,2,0.014749262536873156
