date,crime_count,temp,dewp,slp,stp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud,year,Fri,Mon,Sat,Sun,Thu,Tue,Wed,Apr,Aug,Dec,Feb,Jan,Jul,Jun,Mar,May,Nov,Oct,Sep
2019-09-14,764,66.8,56.2,1020.95,998.4,10.0,5.733333333333333,13.333333333333334,19.666666666666668,80.73333333333333,55.2,0.0033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-04-16,734,58.6,38.63333333333333,1024.7,1001.5,9.933333333333334,5.166666666666667,12.333333333333334,,76.86666666666667,43.63333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-10-08,718,64.39999999999999,54.06666666666666,1006.9,984.4,10.0,8.9,19.7,30.366666666666664,79.06666666666666,53.3,0.4033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-07,617,38.1,29.2,1013.35,989.9333333333334,9.966666666666669,10.233333333333333,18.3,25.066666666666663,44.9,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-07-06,816,78.43333333333334,70.03333333333333,1014.55,992.4333333333334,9.633333333333336,6.766666666666667,15.966666666666669,24.03333333333333,89.60000000000001,71.0,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-08-11,802,74.3,60.06666666666666,1015.1,992.8666666666668,10.0,5.633333333333333,12.033333333333331,18.0,84.2,66.33333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-03-08,667,45.633333333333326,21.866666666666664,1014.85,991.9666666666668,10.0,18.53333333333333,32.06666666666667,49.36666666666667,56.46666666666667,39.63333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2018-03-24,649,35.73333333333333,22.53333333333333,1023.5,999.4666666666668,10.0,12.966666666666669,18.633333333333333,25.633333333333336,41.53333333333333,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-08-20,732,74.8,71.06666666666666,1014.55,992.3666666666668,9.166666666666666,3.4,17.366666666666667,24.33333333333333,82.39999999999999,68.8,0.0033333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2019,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2016-04-19,703,54.76666666666667,40.96666666666667,1022.85,999.6666666666666,10.0,7.666666666666667,12.933333333333332,15.55,76.26666666666667,46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-01-10,686,18.866666666666664,8.933333333333332,1030.3,5.533333333333334,10.0,6.2,11.333333333333334,15.9,24.933333333333334,14.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017-02-19,674,49.76666666666667,34.63333333333333,1014.05,991.1666666666666,9.866666666666667,2.066666666666667,7.333333333333333,,67.63333333333334,34.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-11-24,699,38.23333333333333,31.03333333333333,1005.65,982.6666666666666,10.0,7.666666666666667,11.4,16.55,50.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017-09-30,746,60.73333333333333,45.3,1028.1999999999998,1005.2,10.0,7.533333333333334,13.333333333333334,20.0,67.46666666666667,53.63333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-19,650,43.63333333333333,35.666666666666664,1009.35,985.9333333333334,9.8,16.900000000000002,24.96666666666667,38.333333333333336,52.86666666666667,40.53333333333333,0.3566666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-08-10,809,75.60000000000001,67.93333333333334,1011.0,988.7333333333332,8.200000000000001,4.266666666666667,14.3,22.9,84.8,66.8,0.0066666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2015,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-11-17,668,51.6,47.333333333333336,1015.25,992.0333333333332,8.299999999999999,12.4,20.33333333333333,28.266666666666666,58.4,45.2,0.0533333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-11-12,687,33.56666666666667,24.0,1026.75,1002.6333333333332,9.833333333333334,5.3,10.7,14.0,39.0,29.46666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-02-02,674,11.266666666666666,-4.766666666666667,1032.65,1007.5666666666666,10.0,9.166666666666666,14.7,19.05,19.666666666666668,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017-04-24,736,56.2,36.333333333333336,1015.2,992.1333333333332,9.8,5.8,12.0,15.45,72.56666666666666,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-12-06,687,36.63333333333333,31.633333333333336,1028.1,1004.35,7.2,5.266666666666667,9.266666666666667,,47.26666666666667,28.46666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016-06-08,744,60.26666666666667,47.833333333333336,1014.45,991.7333333333332,9.966666666666669,5.733333333333333,10.6,14.5,69.8,50.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2018-09-18,737,73.26666666666667,63.93333333333334,1013.05,991.0333333333332,9.9,4.8,13.666666666666666,19.7,81.89999999999999,66.39999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-02-18,587,27.46666666666667,23.6,1022.05,998.1666666666666,8.033333333333333,8.033333333333333,15.266666666666666,20.33333333333333,37.8,13.433333333333332,0.1,1.2,1.0,0.0,1.0,0.0,0.0,0.0,2018,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-08-08,849,75.93333333333334,62.46666666666667,1011.65,989.5666666666666,10.0,6.3,10.366666666666667,15.9,83.93333333333334,63.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-01-15,698,25.83333333333333,22.46666666666667,1023.45,332.8333333333333,7.566666666666667,9.8,15.9,24.666666666666668,28.433333333333334,23.366666666666664,0.0,2.15,0.0,1.0,0.0,0.0,0.0,0.0,2019,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2017-10-07,712,69.93333333333334,61.96666666666667,1004.5,982.2333333333332,9.166666666666666,13.266666666666666,23.4,34.733333333333334,80.5,60.56666666666666,0.1133333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-12-10,691,48.1,38.4,1003.75,980.1666666666666,10.0,12.3,25.4,34.733333333333334,57.93333333333334,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-06-21,786,67.33333333333333,54.86666666666667,1013.85,991.3,9.5,4.5,10.666666666666666,,79.83333333333333,55.03333333333333,0.0033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2015-06-14,797,74.63333333333334,68.43333333333334,1012.15,990.1,8.733333333333333,6.766666666666667,15.366666666666667,20.633333333333333,86.83333333333333,56.7,0.96,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-10-29,831,66.03333333333333,58.63333333333333,1012.55,990.1666666666666,9.933333333333334,11.166666666666666,18.4,26.666666666666668,72.43333333333334,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-09-13,706,65.76666666666667,59.46666666666667,1008.55,986.1,9.466666666666669,4.166666666666667,8.6,,73.63333333333334,59.3,0.0033333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2016-05-16,782,55.06666666666666,34.4,1019.55,996.6333333333332,10.0,10.0,16.0,24.03333333333333,69.7,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-03,682,36.53333333333333,33.93333333333333,1002.0,978.4333333333334,5.6000000000000005,9.866666666666667,19.366666666666667,27.0,39.13333333333333,31.866666666666664,0.6033333333333334,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2016,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2019-06-23,810,73.10000000000001,64.13333333333334,1012.4,989.9666666666668,9.733333333333333,8.433333333333334,14.333333333333334,22.73333333333333,81.63333333333334,62.0,0.0933333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-11-15,712,46.66666666666666,42.46666666666667,1011.8,988.8,6.566666666666666,2.2666666666666666,6.666666666666667,,58.4,37.03333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-02-05,660,29.2,21.33333333333333,1027.05,1002.8333333333334,9.666666666666666,5.9,10.6,,33.86666666666667,23.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-09-21,731,71.36666666666666,62.36666666666667,1019.8,997.9,9.833333333333334,6.1000000000000005,17.666666666666668,23.7,80.53333333333333,66.13333333333334,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2016-02-21,707,40.66666666666666,31.9,1018.25,994.6666666666666,9.966666666666669,8.066666666666666,13.0,18.1,53.96666666666667,35.13333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-04-21,645,57.23333333333333,27.2,1013.65,990.8333333333334,10.0,4.966666666666667,13.0,19.633333333333333,77.06666666666666,38.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-05-20,764,51.36666666666667,47.8,1019.65,996.3,8.233333333333333,9.0,16.7,19.05,63.93333333333334,44.43333333333334,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-06-27,771,80.3,60.333333333333336,1015.5,993.4333333333334,10.0,7.966666666666666,16.3,26.366666666666664,91.1,69.36666666666666,0.0766666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-12-31,549,27.4,21.33333333333333,1005.5,981.2333333333332,7.3,15.9,25.366666666666664,36.23333333333333,30.83333333333333,25.3,0.0466666666666666,1.2,0.0,0.0,1.0,0.0,0.0,0.0,2019,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-09-17,782,69.46666666666665,64.46666666666667,1020.25,997.7333333333332,7.5,4.866666666666667,8.6,,78.8,64.63333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-08-22,728,67.16666666666667,52.3,1019.65,997.0666666666666,10.0,3.333333333333333,9.966666666666669,14.5,77.86666666666666,55.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-12-21,802,36.03333333333333,32.93333333333333,1004.15,980.3,6.766666666666667,11.4,17.433333333333334,24.03333333333333,46.36666666666667,31.633333333333336,0.0733333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2018,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-08-29,773,69.96666666666665,57.16666666666666,1012.95,990.6666666666666,10.0,9.166666666666666,20.7,29.666666666666668,84.96666666666667,57.06666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-04-15,802,54.43333333333334,26.3,1023.9,1000.3,10.0,8.033333333333333,16.033333333333335,21.0,67.03333333333335,40.46666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2019-05-26,827,70.2,60.1,1015.15,992.8666666666668,10.0,5.4,12.366666666666667,17.95,81.43333333333334,63.03333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-11-30,663,37.56666666666666,34.63333333333333,1014.25,993.3666666666668,6.933333333333334,10.0,19.4,28.066666666666663,40.333333333333336,34.6,0.025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-05-17,775,57.36666666666667,51.43333333333334,1009.9,986.7666666666668,9.533333333333331,7.966666666666666,18.366666666666667,31.03333333333333,74.76666666666667,45.76666666666667,0.6566666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-01-16,614,13.6,7.833333333333333,1031.5,1005.7666666666668,5.933333333333334,9.333333333333334,13.333333333333334,17.666666666666668,24.933333333333334,5.5,0.04,2.15,0.0,0.0,1.0,0.0,0.0,0.0,2018,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-09-16,819,74.96666666666667,65.23333333333333,1018.45,996.2666666666668,9.166666666666666,5.8,11.633333333333333,14.0,87.63333333333333,65.46666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-03-14,798,50.4,37.7,1016.45,993.3333333333334,9.0,7.899999999999999,16.033333333333335,24.3,63.366666666666674,38.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-09-09,818,73.33333333333333,67.73333333333333,1012.7,990.5333333333332,8.533333333333333,3.633333333333333,11.0,15.9,80.13333333333334,64.96666666666665,0.0233333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017-03-27,722,50.0,47.73333333333333,1012.7,989.6333333333332,5.733333333333333,6.533333333333334,12.333333333333334,15.0,57.86666666666667,43.23333333333333,0.17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-11-12,666,37.8,31.03333333333333,1026.2,1002.3,8.933333333333334,2.833333333333333,7.666666666666667,,40.333333333333336,32.7,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-11-13,578,15.9,4.633333333333334,1026.25,334.93333333333334,10.0,9.4,16.733333333333334,25.73333333333333,25.46666666666667,8.9,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2019-12-15,656,24.4,15.733333333333334,1017.0,993.3666666666668,9.866666666666667,6.3,13.666666666666666,21.366666666666664,31.4,19.133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-05-03,745,67.63333333333334,41.86666666666667,1013.95,991.6333333333332,10.0,7.833333333333333,18.73333333333333,25.066666666666663,80.39999999999999,49.76666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-04-24,702,52.16666666666666,38.266666666666666,1015.95,992.8666666666668,9.966666666666669,3.466666666666667,9.633333333333333,14.0,64.73333333333333,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-02,613,34.53333333333333,28.83333333333333,1020.1,995.6666666666666,7.233333333333333,4.7,9.633333333333333,,39.66666666666666,25.4,0.0466666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-03-03,664,37.0,22.2,1033.35,1009.2333333333332,10.0,5.9,10.7,15.9,44.73333333333333,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-09-08,790,65.8,53.0,1021.3,998.1,10.0,12.7,17.033333333333335,23.066666666666663,68.43333333333332,63.03333333333334,0.1566666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-05-03,735,52.96666666666667,35.96666666666667,1013.95,990.9,10.0,5.0,14.3,20.0,67.10000000000001,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-07-04,799,78.2,69.5,1012.85,990.7999999999998,9.2,5.766666666666667,11.0,17.6,90.4,69.33333333333333,0.1399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-09-07,723,82.89999999999999,72.96666666666667,1014.45,992.6333333333332,9.9,8.6,16.3,24.3,91.73333333333332,75.56666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2016-09-28,635,56.06666666666666,46.7,1010.3,987.8333333333334,9.733333333333333,7.866666666666667,16.7,25.0,66.33333333333333,50.66666666666666,0.0466666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2017-03-26,702,52.5,49.73333333333333,1011.55,988.7999999999998,5.833333333333333,7.266666666666667,12.7,17.333333333333332,62.43333333333334,43.53333333333333,0.4066666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-04-06,743,51.93333333333334,44.7,1019.55,996.7333333333332,6.266666666666667,3.233333333333333,10.666666666666666,,66.43333333333334,39.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016-07-23,814,84.16666666666667,74.23333333333333,1013.9,991.9666666666668,10.0,3.9,14.633333333333333,28.0,90.96666666666664,74.96666666666667,0.0066666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2016,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-12-31,648,35.2,32.166666666666664,1013.3,986.6,6.5,7.066666666666666,15.966666666666669,22.33333333333333,40.03333333333333,27.366666666666664,0.1633333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-10-22,774,60.36666666666667,49.06666666666666,1022.3,999.3333333333334,10.0,6.466666666666666,9.9,14.0,76.39999999999999,53.833333333333336,0.0033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-12-02,758,41.73333333333333,29.2,1020.6,997.1333333333332,9.966666666666669,3.9333333333333336,8.0,,54.46666666666667,29.96666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-07-28,833,80.26666666666667,65.96666666666667,1016.35,994.3333333333334,10.0,8.733333333333333,15.7,22.4,89.26666666666667,70.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-01-25,748,38.1,34.766666666666666,1004.2,979.4,5.833333333333333,9.5,17.433333333333334,23.933333333333334,43.833333333333336,35.4,0.0366666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2019-04-08,744,61.76666666666667,48.6,1009.95,987.3333333333334,10.0,5.933333333333334,15.333333333333334,26.633333333333336,73.56666666666666,51.63333333333333,0.1566666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016-11-03,783,56.8,51.96666666666667,1021.65,998.1333333333332,5.833333333333333,4.266666666666667,10.6,15.0,64.93333333333334,50.43333333333334,0.2766666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-09-23,845,72.56666666666666,66.33333333333333,1017.25,994.8333333333334,8.666666666666666,5.533333333333334,11.333333333333334,,81.39999999999999,67.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-24,624,39.0,33.86666666666667,1018.0,994.8333333333334,6.166666666666667,4.433333333333334,12.033333333333331,18.666666666666668,54.6,26.866666666666664,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-07-30,777,72.26666666666667,63.76666666666667,1014.2,991.8666666666668,9.7,5.2,10.7,15.7,79.16666666666667,65.23333333333333,0.3033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-02-17,641,29.633333333333336,21.83333333333333,1021.25,996.8,7.466666666666666,5.666666666666667,8.9,,34.36666666666667,24.933333333333334,0.035,1.2,0.0,0.0,1.0,0.0,0.0,0.0,2016,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2016-09-03,830,68.2,56.9,1022.4,999.7333333333332,10.0,5.533333333333334,9.966666666666669,14.0,76.46666666666667,56.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-08-12,843,77.60000000000001,60.16666666666666,1018.0,995.7666666666668,9.933333333333334,4.233333333333333,11.7,14.95,87.03333333333335,66.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-11-17,671,34.333333333333336,30.0,1023.85,1000.0666666666666,6.833333333333333,4.933333333333334,10.266666666666667,,36.56666666666667,32.5,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017-11-22,656,28.96666666666667,16.033333333333335,1025.75,1001.5666666666666,10.0,7.2,13.333333333333334,17.0,37.96666666666667,22.566666666666663,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2016-02-01,853,36.46666666666667,30.9,1014.45,991.0333333333332,8.966666666666667,5.066666666666666,12.366666666666667,20.5,46.96666666666667,29.03333333333333,0.0133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-06-13,794,68.89999999999999,48.5,1016.6,993.9666666666668,10.0,5.033333333333334,12.7,19.0,87.63333333333333,55.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-11-11,688,48.53333333333333,35.96666666666667,1011.9,989.0666666666666,9.966666666666669,7.7,19.366666666666667,28.3,63.333333333333336,34.43333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2015-09-27,803,68.33333333333333,58.9,1019.3,996.8666666666668,9.966666666666669,5.666666666666667,7.966666666666666,,75.66666666666667,58.36666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-02-06,696,30.866666666666664,23.166666666666668,1025.85,1001.6666666666666,9.033333333333331,6.8,14.0,17.45,41.36666666666667,24.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-05-12,690,62.7,56.6,1013.4,990.6666666666666,7.2,7.1000000000000005,16.733333333333334,25.4,70.46666666666665,53.66666666666666,0.23,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-04-21,714,61.93333333333334,53.0,1010.45,988.1333333333332,7.399999999999999,6.033333333333334,18.3,26.666666666666668,70.96666666666665,57.0,0.2933333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2016,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
