,date,day_of_week,district,crime_count
2049,2015-04-04,6,3,36
2050,2015-04-04,6,4,46
2051,2015-04-04,6,5,35
2052,2015-04-04,6,6,48
2053,2015-04-04,6,7,56
2054,2015-04-04,6,8,46
2055,2015-04-04,6,9,24
2056,2015-04-04,6,10,34
2057,2015-04-04,6,11,47
2058,2015-04-04,6,12,22
2059,2015-04-04,6,14,26
2060,2015-04-04,6,15,35
2061,2015-04-04,6,16,21
2062,2015-04-04,6,17,27
2063,2015-04-04,6,18,28
2064,2015-04-04,6,19,31
2065,2015-04-04,6,20,7
2066,2015-04-04,6,22,22
2067,2015-04-04,6,24,19
2068,2015-04-04,6,25,34
2069,2015-04-05,7,1,19
2070,2015-04-05,7,2,17
2071,2015-04-05,7,3,41
2072,2015-04-05,7,4,41
2073,2015-04-05,7,5,26
2074,2015-04-05,7,6,41
2075,2015-04-05,7,7,52
2076,2015-04-05,7,8,38
2077,2015-04-05,7,9,40
2078,2015-04-05,7,10,35
2079,2015-04-05,7,11,59
2080,2015-04-05,7,12,32
2081,2015-04-05,7,14,24
2082,2015-04-05,7,15,31
2083,2015-04-05,7,16,19
2084,2015-04-05,7,17,17
2085,2015-04-05,7,18,24
2086,2015-04-05,7,19,29
2087,2015-04-05,7,20,9
2088,2015-04-05,7,22,23
2089,2015-04-05,7,24,15
2090,2015-04-05,7,25,41
2091,2015-04-06,1,1,39
2092,2015-04-06,1,2,25
2093,2015-04-06,1,3,39
2094,2015-04-06,1,4,41
2095,2015-04-06,1,5,22
2096,2015-04-06,1,6,41
2097,2015-04-06,1,7,48
2098,2015-04-06,1,8,41
2099,2015-04-06,1,9,32
2100,2015-04-06,1,10,21
2101,2015-04-06,1,11,70
2102,2015-04-06,1,12,26
2103,2015-04-06,1,14,27
2104,2015-04-06,1,15,32
2105,2015-04-06,1,16,17
2106,2015-04-06,1,17,16
2107,2015-04-06,1,18,22
2108,2015-04-06,1,19,33
2109,2015-04-06,1,20,5
2110,2015-04-06,1,22,20
2111,2015-04-06,1,24,25
2112,2015-04-06,1,25,34
2113,2015-04-07,2,1,30
2114,2015-04-07,2,2,19
2115,2015-04-07,2,3,35
2116,2015-04-07,2,4,22
2117,2015-04-07,2,5,27
2118,2015-04-07,2,6,42
2119,2015-04-07,2,7,37
2120,2015-04-07,2,8,28
2121,2015-04-07,2,9,24
2122,2015-04-07,2,10,35
2123,2015-04-07,2,11,33
2124,2015-04-07,2,12,27
2125,2015-04-07,2,14,34
2126,2015-04-07,2,15,31
2127,2015-04-07,2,16,24
2128,2015-04-07,2,17,20
2129,2015-04-07,2,18,27
2130,2015-04-07,2,19,32
2131,2015-04-07,2,20,14
2132,2015-04-07,2,22,23
2133,2015-04-07,2,24,13
2134,2015-04-07,2,25,26
2135,2015-04-08,3,1,34
2136,2015-04-08,3,2,36
2137,2015-04-08,3,3,27
2138,2015-04-08,3,4,38
2139,2015-04-08,3,5,39
2140,2015-04-08,3,6,40
2141,2015-04-08,3,7,54
2142,2015-04-08,3,8,56
2143,2015-04-08,3,9,29
2144,2015-04-08,3,10,27
2145,2015-04-08,3,11,53
2146,2015-04-08,3,12,25
2147,2015-04-08,3,14,30
2148,2015-04-08,3,15,29
2149,2015-04-08,3,16,25
2150,2015-04-08,3,17,24
2151,2015-04-08,3,18,17
2152,2015-04-08,3,19,18
2153,2015-04-08,3,20,9
2154,2015-04-08,3,22,27
2155,2015-04-08,3,24,11
2156,2015-04-08,3,25,31
2157,2015-04-09,4,1,20
2158,2015-04-09,4,2,25
2159,2015-04-09,4,3,46
2160,2015-04-09,4,4,48
2161,2015-04-09,4,5,20
2162,2015-04-09,4,6,39
2163,2015-04-09,4,7,53
2164,2015-04-09,4,8,35
2165,2015-04-09,4,9,38
2166,2015-04-09,4,10,24
2167,2015-04-09,4,11,48
2168,2015-04-09,4,12,26
2169,2015-04-09,4,14,24
2170,2015-04-09,4,15,27
2171,2015-04-09,4,16,33
2172,2015-04-09,4,17,17
2173,2015-04-09,4,18,17
2174,2015-04-09,4,19,28
2175,2015-04-09,4,20,16
2176,2015-04-09,4,22,23
2177,2015-04-09,4,24,10
2178,2015-04-09,4,25,31
2179,2015-04-10,5,1,35
2180,2015-04-10,5,2,37
2181,2015-04-10,5,3,40
2182,2015-04-10,5,4,46
2183,2015-04-10,5,5,31
2184,2015-04-10,5,6,46
2185,2015-04-10,5,7,45
2186,2015-04-10,5,8,41
2187,2015-04-10,5,9,38
2188,2015-04-10,5,10,37
2189,2015-04-10,5,11,48
2190,2015-04-10,5,12,35
2191,2015-04-10,5,14,25
2192,2015-04-10,5,15,29
2193,2015-04-10,5,16,13
2194,2015-04-10,5,17,16
2195,2015-04-10,5,18,31
2196,2015-04-10,5,19,32
2197,2015-04-10,5,20,11
2198,2015-04-10,5,22,21
2199,2015-04-10,5,24,18
2200,2015-04-10,5,25,39
2201,2015-04-11,6,1,30
2202,2015-04-11,6,2,37
2203,2015-04-11,6,3,37
2204,2015-04-11,6,4,40
2205,2015-04-11,6,5,33
2206,2015-04-11,6,6,40
2207,2015-04-11,6,7,53
2208,2015-04-11,6,8,52
2209,2015-04-11,6,9,30
2210,2015-04-11,6,10,25
2211,2015-04-11,6,11,57
2212,2015-04-11,6,12,34
2213,2015-04-11,6,14,25
2214,2015-04-11,6,15,30
2215,2015-04-11,6,16,25
2216,2015-04-11,6,17,20
2217,2015-04-11,6,18,27
2218,2015-04-11,6,19,36
2219,2015-04-11,6,20,9
2220,2015-04-11,6,22,26
2221,2015-04-11,6,24,17
2222,2015-04-11,6,25,37
2223,2015-04-12,7,1,27
2224,2015-04-12,7,2,27
2225,2015-04-12,7,3,40
2226,2015-04-12,7,4,44
2227,2015-04-12,7,5,31
2228,2015-04-12,7,6,45
2229,2015-04-12,7,7,56
2230,2015-04-12,7,8,51
2231,2015-04-12,7,9,37
2232,2015-04-12,7,10,39
2233,2015-04-12,7,11,58
2234,2015-04-12,7,12,32
2235,2015-04-12,7,14,33
2236,2015-04-12,7,15,45
2237,2015-04-12,7,16,29
2238,2015-04-12,7,17,26
2239,2015-04-12,7,18,26
2240,2015-04-12,7,19,24
2241,2015-04-12,7,20,7
2242,2015-04-12,7,22,17
2243,2015-04-12,7,24,22
2244,2015-04-12,7,25,57
2245,2015-04-13,1,1,30
2246,2015-04-13,1,2,20
2247,2015-04-13,1,3,37
2248,2015-04-13,1,4,51
2249,2015-04-13,1,5,38
2250,2015-04-13,1,6,53
2251,2015-04-13,1,7,47
2252,2015-04-13,1,8,58
2253,2015-04-13,1,9,32
2254,2015-04-13,1,10,29
2255,2015-04-13,1,11,45
2256,2015-04-13,1,12,29
2257,2015-04-13,1,14,28
2258,2015-04-13,1,15,38
2259,2015-04-13,1,16,34
2260,2015-04-13,1,17,17
2261,2015-04-13,1,18,24
2262,2015-04-13,1,19,29
2263,2015-04-13,1,20,17
2264,2015-04-13,1,22,19
2265,2015-04-13,1,24,15
2266,2015-04-13,1,25,45
2267,2015-04-14,2,1,36
2268,2015-04-14,2,2,29
2269,2015-04-14,2,3,39
2270,2015-04-14,2,4,54
2271,2015-04-14,2,5,35
2272,2015-04-14,2,6,42
2273,2015-04-14,2,7,62
2274,2015-04-14,2,8,44
2275,2015-04-14,2,9,44
2276,2015-04-14,2,10,33
2277,2015-04-14,2,11,67
2278,2015-04-14,2,12,32
2279,2015-04-14,2,14,16
2280,2015-04-14,2,15,36
2281,2015-04-14,2,16,25
2282,2015-04-14,2,17,23
2283,2015-04-14,2,18,27
2284,2015-04-14,2,19,30
2285,2015-04-14,2,20,8
2286,2015-04-14,2,22,24
2287,2015-04-14,2,24,13
2288,2015-04-14,2,25,48
2289,2015-04-15,3,1,36
2290,2015-04-15,3,2,29
2291,2015-04-15,3,3,34
2292,2015-04-15,3,4,60
2293,2015-04-15,3,5,40
2294,2015-04-15,3,6,54
2295,2015-04-15,3,7,47
2296,2015-04-15,3,8,51
2297,2015-04-15,3,9,29
2298,2015-04-15,3,10,38
2299,2015-04-15,3,11,65
2300,2015-04-15,3,12,38
2301,2015-04-15,3,14,33
2302,2015-04-15,3,15,43
2303,2015-04-15,3,16,30
2304,2015-04-15,3,17,17
2305,2015-04-15,3,18,33
2306,2015-04-15,3,19,27
2307,2015-04-15,3,20,20
2308,2015-04-15,3,22,19
2309,2015-04-15,3,24,18
2310,2015-04-15,3,25,41
2311,2015-04-16,4,1,28
2312,2015-04-16,4,2,13
2313,2015-04-16,4,3,35
2314,2015-04-16,4,4,50
2315,2015-04-16,4,5,36
2316,2015-04-16,4,6,43
2317,2015-04-16,4,7,50
2318,2015-04-16,4,8,53
2319,2015-04-16,4,9,27
2320,2015-04-16,4,10,39
2321,2015-04-16,4,11,65
2322,2015-04-16,4,12,22
2323,2015-04-16,4,14,15
2324,2015-04-16,4,15,35
2325,2015-04-16,4,16,24
2326,2015-04-16,4,17,15
2327,2015-04-16,4,18,30
2328,2015-04-16,4,19,27
2329,2015-04-16,4,20,13
2330,2015-04-16,4,22,28
2331,2015-04-16,4,24,13
2332,2015-04-16,4,25,27
2333,2015-04-17,5,1,35
2334,2015-04-17,5,2,42
2335,2015-04-17,5,3,41
2336,2015-04-17,5,4,52
2337,2015-04-17,5,5,35
2338,2015-04-17,5,6,46
2339,2015-04-17,5,7,56
2340,2015-04-17,5,8,32
2341,2015-04-17,5,9,31
2342,2015-04-17,5,10,40
2343,2015-04-17,5,11,61
2344,2015-04-17,5,12,37
2345,2015-04-17,5,14,29
2346,2015-04-17,5,15,38
2347,2015-04-17,5,16,29
2348,2015-04-17,5,17,17
2349,2015-04-17,5,18,28
2350,2015-04-17,5,19,38
2351,2015-04-17,5,20,15
2352,2015-04-17,5,22,19
2353,2015-04-17,5,24,15
2354,2015-04-17,5,25,49
2355,2015-04-18,6,1,40
2356,2015-04-18,6,2,22
2357,2015-04-18,6,3,27
2358,2015-04-18,6,4,32
2359,2015-04-18,6,5,28
2360,2015-04-18,6,6,41
2361,2015-04-18,6,7,68
2362,2015-04-18,6,8,50
2363,2015-04-18,6,9,29
2364,2015-04-18,6,10,36
2365,2015-04-18,6,11,60
2366,2015-04-18,6,12,35
2367,2015-04-18,6,14,21
2368,2015-04-18,6,15,42
2369,2015-04-18,6,16,29
2370,2015-04-18,6,17,25
2371,2015-04-18,6,18,44
2372,2015-04-18,6,19,44
2373,2015-04-18,6,20,4
2374,2015-04-18,6,22,22
2375,2015-04-18,6,24,22
2376,2015-04-18,6,25,48
2377,2015-04-19,7,1,22
2378,2015-04-19,7,2,33
2379,2015-04-19,7,3,36
2380,2015-04-19,7,4,32
2381,2015-04-19,7,5,31
2382,2015-04-19,7,6,48
2383,2015-04-19,7,7,44
2384,2015-04-19,7,8,44
2385,2015-04-19,7,9,39
2386,2015-04-19,7,10,33
2387,2015-04-19,7,11,53
2388,2015-04-19,7,12,25
2389,2015-04-19,7,14,28
2390,2015-04-19,7,15,32
2391,2015-04-19,7,16,32
2392,2015-04-19,7,17,17
2393,2015-04-19,7,18,25
2394,2015-04-19,7,19,38
2395,2015-04-19,7,20,13
2396,2015-04-19,7,22,21
2397,2015-04-19,7,24,17
2398,2015-04-19,7,25,40
2399,2015-04-20,1,1,23
2400,2015-04-20,1,2,35
2401,2015-04-20,1,3,35
2402,2015-04-20,1,4,40
2403,2015-04-20,1,5,40
2404,2015-04-20,1,6,52
2405,2015-04-20,1,7,55
2406,2015-04-20,1,8,43
2407,2015-04-20,1,9,34
2408,2015-04-20,1,10,36
2409,2015-04-20,1,11,67
2410,2015-04-20,1,12,26
2411,2015-04-20,1,14,17
2412,2015-04-20,1,15,34
2413,2015-04-20,1,16,29
2414,2015-04-20,1,17,28
2415,2015-04-20,1,18,27
2416,2015-04-20,1,19,33
2417,2015-04-20,1,20,11
2418,2015-04-20,1,22,18
2419,2015-04-20,1,24,14
2420,2015-04-20,1,25,46
2421,2015-04-21,2,1,33
2422,2015-04-21,2,2,24
2423,2015-04-21,2,3,39
2424,2015-04-21,2,4,49
2425,2015-04-21,2,5,37
2426,2015-04-21,2,6,38
2427,2015-04-21,2,7,30
2428,2015-04-21,2,8,39
2429,2015-04-21,2,9,31
2430,2015-04-21,2,10,33
2431,2015-04-21,2,11,46
2432,2015-04-21,2,12,34
2433,2015-04-21,2,14,16
2434,2015-04-21,2,15,33
2435,2015-04-21,2,16,17
2436,2015-04-21,2,17,21
2437,2015-04-21,2,18,27
2438,2015-04-21,2,19,21
2439,2015-04-21,2,20,11
2440,2015-04-21,2,22,26
2441,2015-04-21,2,24,19
2442,2015-04-21,2,25,39
2443,2015-04-22,3,1,24
2444,2015-04-22,3,2,28
2445,2015-04-22,3,3,31
2446,2015-04-22,3,4,41
2447,2015-04-22,3,5,25
2448,2015-04-22,3,6,47
2449,2015-04-22,3,7,35
2450,2015-04-22,3,8,35
2451,2015-04-22,3,9,38
2452,2015-04-22,3,10,26
2453,2015-04-22,3,11,53
2454,2015-04-22,3,12,40
2455,2015-04-22,3,14,23
2456,2015-04-22,3,15,37
2457,2015-04-22,3,16,40
2458,2015-04-22,3,17,20
2459,2015-04-22,3,18,26
2460,2015-04-22,3,19,23
2461,2015-04-22,3,20,13
2462,2015-04-22,3,22,23
2463,2015-04-22,3,24,20
2464,2015-04-22,3,25,34
2465,2015-04-23,4,1,42
2466,2015-04-23,4,2,31
2467,2015-04-23,4,3,35
2468,2015-04-23,4,4,41
2469,2015-04-23,4,5,32
2470,2015-04-23,4,6,39
2471,2015-04-23,4,7,55
2472,2015-04-23,4,8,49
2473,2015-04-23,4,9,44
2474,2015-04-23,4,10,34
2475,2015-04-23,4,11,55
2476,2015-04-23,4,12,29
2477,2015-04-23,4,14,26
2478,2015-04-23,4,15,30
2479,2015-04-23,4,16,25
2480,2015-04-23,4,17,18
2481,2015-04-23,4,18,27
2482,2015-04-23,4,19,32
2483,2015-04-23,4,20,15
2484,2015-04-23,4,22,19
2485,2015-04-23,4,24,8
2486,2015-04-23,4,25,46
2487,2015-04-24,5,1,37
2488,2015-04-24,5,2,29
2489,2015-04-24,5,3,36
2490,2015-04-24,5,4,41
2491,2015-04-24,5,5,37
2492,2015-04-24,5,6,48
2493,2015-04-24,5,7,52
2494,2015-04-24,5,8,70
2495,2015-04-24,5,9,42
2496,2015-04-24,5,10,29
2497,2015-04-24,5,11,40
2498,2015-04-24,5,12,49
2499,2015-04-24,5,14,11
2500,2015-04-24,5,15,29
2501,2015-04-24,5,16,29
2502,2015-04-24,5,17,29
2503,2015-04-24,5,18,34
2504,2015-04-24,5,19,25
2505,2015-04-24,5,20,12
2506,2015-04-24,5,22,25
2507,2015-04-24,5,24,14
2508,2015-04-24,5,25,42
2509,2015-04-24,5,31,1
2510,2015-04-25,6,1,29
2511,2015-04-25,6,2,27
2512,2015-04-25,6,3,34
2513,2015-04-25,6,4,56
2514,2015-04-25,6,5,23
2515,2015-04-25,6,6,51
2516,2015-04-25,6,7,48
2517,2015-04-25,6,8,34
2518,2015-04-25,6,9,30
2519,2015-04-25,6,10,44
2520,2015-04-25,6,11,42
2521,2015-04-25,6,12,26
2522,2015-04-25,6,14,22
2523,2015-04-25,6,15,31
2524,2015-04-25,6,16,21
2525,2015-04-25,6,17,14
2526,2015-04-25,6,18,43
2527,2015-04-25,6,19,24
2528,2015-04-25,6,20,16
2529,2015-04-25,6,22,23
2530,2015-04-25,6,24,14
2531,2015-04-25,6,25,43
2532,2015-04-26,7,1,32
2533,2015-04-26,7,2,29
2534,2015-04-26,7,3,35
2535,2015-04-26,7,4,40
2536,2015-04-26,7,5,35
2537,2015-04-26,7,6,38
2538,2015-04-26,7,7,45
2539,2015-04-26,7,8,56
2540,2015-04-26,7,9,45
2541,2015-04-26,7,10,32
2542,2015-04-26,7,11,53
2543,2015-04-26,7,12,31
2544,2015-04-26,7,14,20
2545,2015-04-26,7,15,23
2546,2015-04-26,7,16,22
2547,2015-04-26,7,17,17
2548,2015-04-26,7,18,35
2549,2015-04-26,7,19,25
2550,2015-04-26,7,20,10
2551,2015-04-26,7,22,27
2552,2015-04-26,7,24,16
2553,2015-04-26,7,25,52
2554,2015-04-27,1,1,27
2555,2015-04-27,1,2,38
2556,2015-04-27,1,3,37
2557,2015-04-27,1,4,47
2558,2015-04-27,1,5,27
2559,2015-04-27,1,6,49
2560,2015-04-27,1,7,40
2561,2015-04-27,1,8,52
2562,2015-04-27,1,9,34
2563,2015-04-27,1,10,32
2564,2015-04-27,1,11,54
2565,2015-04-27,1,12,36
2566,2015-04-27,1,14,16
2567,2015-04-27,1,15,41
2568,2015-04-27,1,16,24
2569,2015-04-27,1,17,19
2570,2015-04-27,1,18,28
2571,2015-04-27,1,19,19
2572,2015-04-27,1,20,8
2573,2015-04-27,1,22,25
2574,2015-04-27,1,24,25
2575,2015-04-27,1,25,43
2576,2015-04-28,2,1,36
2577,2015-04-28,2,2,34
2578,2015-04-28,2,3,40
2579,2015-04-28,2,4,45
2580,2015-04-28,2,5,32
2581,2015-04-28,2,6,33
2582,2015-04-28,2,7,41
2583,2015-04-28,2,8,45
2584,2015-04-28,2,9,24
2585,2015-04-28,2,10,34
2586,2015-04-28,2,11,56
2587,2015-04-28,2,12,31
2588,2015-04-28,2,14,30
2589,2015-04-28,2,15,40
2590,2015-04-28,2,16,19
2591,2015-04-28,2,17,24
2592,2015-04-28,2,18,32
2593,2015-04-28,2,19,26
2594,2015-04-28,2,20,12
2595,2015-04-28,2,22,20
2596,2015-04-28,2,24,25
2597,2015-04-28,2,25,40
2598,2015-04-29,3,1,27
2599,2015-04-29,3,2,32
2600,2015-04-29,3,3,37
2601,2015-04-29,3,4,40
2602,2015-04-29,3,5,25
2603,2015-04-29,3,6,49
2604,2015-04-29,3,7,50
2605,2015-04-29,3,8,58
2606,2015-04-29,3,9,42
2607,2015-04-29,3,10,32
2608,2015-04-29,3,11,58
2609,2015-04-29,3,12,34
2610,2015-04-29,3,14,25
2611,2015-04-29,3,15,32
2612,2015-04-29,3,16,32
2613,2015-04-29,3,17,23
2614,2015-04-29,3,18,31
2615,2015-04-29,3,19,43
2616,2015-04-29,3,20,6
2617,2015-04-29,3,22,27
2618,2015-04-29,3,24,13
2619,2015-04-29,3,25,50
2620,2015-04-30,4,1,42
2621,2015-04-30,4,2,26
2622,2015-04-30,4,3,38
2623,2015-04-30,4,4,36
2624,2015-04-30,4,5,28
2625,2015-04-30,4,6,43
2626,2015-04-30,4,7,27
2627,2015-04-30,4,8,46
2628,2015-04-30,4,9,35
2629,2015-04-30,4,10,30
2630,2015-04-30,4,11,58
2631,2015-04-30,4,12,31
2632,2015-04-30,4,14,23
2633,2015-04-30,4,15,23
2634,2015-04-30,4,16,28
2635,2015-04-30,4,17,13
2636,2015-04-30,4,18,28
2637,2015-04-30,4,19,22
2638,2015-04-30,4,20,9
2639,2015-04-30,4,22,25
2640,2015-04-30,4,24,16
2641,2015-04-30,4,25,39
2642,2015-05-01,5,1,30
2643,2015-05-01,5,2,32
2644,2015-05-01,5,3,39
2645,2015-05-01,5,4,69
2646,2015-05-01,5,5,40
2647,2015-05-01,5,6,62
2648,2015-05-01,5,7,66
2649,2015-05-01,5,8,65
2650,2015-05-01,5,9,46
2651,2015-05-01,5,10,43
2652,2015-05-01,5,11,54
2653,2015-05-01,5,12,59
2654,2015-05-01,5,14,27
2655,2015-05-01,5,15,39
2656,2015-05-01,5,16,27
2657,2015-05-01,5,17,31
2658,2015-05-01,5,18,40
2659,2015-05-01,5,19,36
2660,2015-05-01,5,20,8
2661,2015-05-01,5,22,45
2662,2015-05-01,5,24,34
2663,2015-05-01,5,25,61
2664,2015-05-02,6,1,20
2665,2015-05-02,6,2,28
2666,2015-05-02,6,3,29
2667,2015-05-02,6,4,40
2668,2015-05-02,6,5,33
2669,2015-05-02,6,6,38
2670,2015-05-02,6,7,43
2671,2015-05-02,6,8,36
2672,2015-05-02,6,9,39
2673,2015-05-02,6,10,41
2674,2015-05-02,6,11,49
2675,2015-05-02,6,12,38
2676,2015-05-02,6,14,22
2677,2015-05-02,6,15,24
2678,2015-05-02,6,16,18
2679,2015-05-02,6,17,17
2680,2015-05-02,6,18,35
2681,2015-05-02,6,19,48
2682,2015-05-02,6,20,7
2683,2015-05-02,6,22,22
2684,2015-05-02,6,24,17
2685,2015-05-02,6,25,43
2686,2015-05-03,7,1,21
2687,2015-05-03,7,2,26
2688,2015-05-03,7,3,36
2689,2015-05-03,7,4,50
2690,2015-05-03,7,5,31
2691,2015-05-03,7,6,51
2692,2015-05-03,7,7,47
2693,2015-05-03,7,8,48
2694,2015-05-03,7,9,37
2695,2015-05-03,7,10,36
2696,2015-05-03,7,11,40
2697,2015-05-03,7,12,36
2698,2015-05-03,7,14,25
2699,2015-05-03,7,15,33
2700,2015-05-03,7,16,21
2701,2015-05-03,7,17,26
2702,2015-05-03,7,18,32
2703,2015-05-03,7,19,31
2704,2015-05-03,7,20,10
2705,2015-05-03,7,22,27
2706,2015-05-03,7,24,14
2707,2015-05-03,7,25,67
2708,2015-05-04,1,1,36
2709,2015-05-04,1,2,26
2710,2015-05-04,1,3,30
2711,2015-05-04,1,4,45
2712,2015-05-04,1,5,34
2713,2015-05-04,1,6,51
2714,2015-05-04,1,7,53
2715,2015-05-04,1,8,53
2716,2015-05-04,1,9,38
2717,2015-05-04,1,10,37
2718,2015-05-04,1,11,68
2719,2015-05-04,1,12,36
2720,2015-05-04,1,14,15
2721,2015-05-04,1,15,31
2722,2015-05-04,1,16,31
2723,2015-05-04,1,17,32
2724,2015-05-04,1,18,22
2725,2015-05-04,1,19,35
2726,2015-05-04,1,20,9
2727,2015-05-04,1,22,42
2728,2015-05-04,1,24,18
2729,2015-05-04,1,25,37
2730,2015-05-05,2,1,32
2731,2015-05-05,2,2,30
2732,2015-05-05,2,3,40
2733,2015-05-05,2,4,49
2734,2015-05-05,2,5,31
2735,2015-05-05,2,6,46
2736,2015-05-05,2,7,41
2737,2015-05-05,2,8,31
2738,2015-05-05,2,9,28
2739,2015-05-05,2,10,33
2740,2015-05-05,2,11,50
2741,2015-05-05,2,12,44
2742,2015-05-05,2,14,21
2743,2015-05-05,2,15,34
2744,2015-05-05,2,16,26
2745,2015-05-05,2,17,13
2746,2015-05-05,2,18,22
2747,2015-05-05,2,19,28
2748,2015-05-05,2,20,8
2749,2015-05-05,2,22,27
2750,2015-05-05,2,24,19
2751,2015-05-05,2,25,44
2752,2015-05-06,3,1,30
2753,2015-05-06,3,2,24
2754,2015-05-06,3,3,39
2755,2015-05-06,3,4,48
2756,2015-05-06,3,5,28
2757,2015-05-06,3,6,48
2758,2015-05-06,3,7,45
2759,2015-05-06,3,8,43
2760,2015-05-06,3,9,34
2761,2015-05-06,3,10,38
2762,2015-05-06,3,11,50
2763,2015-05-06,3,12,40
2764,2015-05-06,3,14,28
2765,2015-05-06,3,15,38
2766,2015-05-06,3,16,21
2767,2015-05-06,3,17,21
2768,2015-05-06,3,18,27
2769,2015-05-06,3,19,25
2770,2015-05-06,3,20,10
2771,2015-05-06,3,22,26
2772,2015-05-06,3,24,26
2773,2015-05-06,3,25,50
2774,2015-05-07,4,1,29
2775,2015-05-07,4,2,24
2776,2015-05-07,4,3,47
2777,2015-05-07,4,4,46
2778,2015-05-07,4,5,38
2779,2015-05-07,4,6,52
2780,2015-05-07,4,7,57
2781,2015-05-07,4,8,36
2782,2015-05-07,4,9,29
2783,2015-05-07,4,10,49
2784,2015-05-07,4,11,64
2785,2015-05-07,4,12,44
2786,2015-05-07,4,14,24
2787,2015-05-07,4,15,45
2788,2015-05-07,4,16,31
2789,2015-05-07,4,17,16
2790,2015-05-07,4,18,36
2791,2015-05-07,4,19,36
2792,2015-05-07,4,20,17
2793,2015-05-07,4,22,34
2794,2015-05-07,4,24,27
2795,2015-05-07,4,25,45
2796,2015-05-08,5,1,30
2797,2015-05-08,5,2,24
2798,2015-05-08,5,3,39
2799,2015-05-08,5,4,40
2800,2015-05-08,5,5,34
2801,2015-05-08,5,6,48
2802,2015-05-08,5,7,69
2803,2015-05-08,5,8,54
2804,2015-05-08,5,9,44
2805,2015-05-08,5,10,29
2806,2015-05-08,5,11,53
2807,2015-05-08,5,12,46
2808,2015-05-08,5,14,37
2809,2015-05-08,5,15,37
2810,2015-05-08,5,16,20
2811,2015-05-08,5,17,28
2812,2015-05-08,5,18,30
2813,2015-05-08,5,19,36
2814,2015-05-08,5,20,15
2815,2015-05-08,5,22,25
2816,2015-05-08,5,24,22
2817,2015-05-08,5,25,47
2818,2015-05-09,6,1,22
2819,2015-05-09,6,2,28
2820,2015-05-09,6,3,34
2821,2015-05-09,6,4,34
2822,2015-05-09,6,5,30
2823,2015-05-09,6,6,42
2824,2015-05-09,6,7,49
2825,2015-05-09,6,8,39
2826,2015-05-09,6,9,39
2827,2015-05-09,6,10,37
2828,2015-05-09,6,11,55
2829,2015-05-09,6,12,28
2830,2015-05-09,6,14,22
2831,2015-05-09,6,15,32
2832,2015-05-09,6,16,20
2833,2015-05-09,6,17,22
2834,2015-05-09,6,18,32
2835,2015-05-09,6,19,29
2836,2015-05-09,6,20,10
2837,2015-05-09,6,22,23
2838,2015-05-09,6,24,19
2839,2015-05-09,6,25,39
2840,2015-05-10,7,1,25
2841,2015-05-10,7,2,26
2842,2015-05-10,7,3,30
2843,2015-05-10,7,4,38
2844,2015-05-10,7,5,32
2845,2015-05-10,7,6,50
2846,2015-05-10,7,7,49
2847,2015-05-10,7,8,54
2848,2015-05-10,7,9,28
2849,2015-05-10,7,10,41
2850,2015-05-10,7,11,54
2851,2015-05-10,7,12,34
2852,2015-05-10,7,14,28
2853,2015-05-10,7,15,27
2854,2015-05-10,7,16,29
2855,2015-05-10,7,17,23
2856,2015-05-10,7,18,40
2857,2015-05-10,7,19,38
2858,2015-05-10,7,20,13
2859,2015-05-10,7,22,24
2860,2015-05-10,7,24,16
2861,2015-05-10,7,25,42
2862,2015-05-11,1,1,31
2863,2015-05-11,1,2,25
2864,2015-05-11,1,3,35
2865,2015-05-11,1,4,47
2866,2015-05-11,1,5,31
2867,2015-05-11,1,6,47
2868,2015-05-11,1,7,51
2869,2015-05-11,1,8,60
2870,2015-05-11,1,9,40
2871,2015-05-11,1,10,34
2872,2015-05-11,1,11,49
2873,2015-05-11,1,12,33
2874,2015-05-11,1,14,32
2875,2015-05-11,1,15,34
2876,2015-05-11,1,16,17
2877,2015-05-11,1,17,20
2878,2015-05-11,1,18,29
2879,2015-05-11,1,19,29
2880,2015-05-11,1,20,8
2881,2015-05-11,1,22,33
2882,2015-05-11,1,24,21
2883,2015-05-11,1,25,43
2884,2015-05-12,2,1,30
2885,2015-05-12,2,2,41
2886,2015-05-12,2,3,37
2887,2015-05-12,2,4,43
2888,2015-05-12,2,5,36
2889,2015-05-12,2,6,43
2890,2015-05-12,2,7,47
2891,2015-05-12,2,8,62
2892,2015-05-12,2,9,24
2893,2015-05-12,2,10,40
2894,2015-05-12,2,11,47
2895,2015-05-12,2,12,40
2896,2015-05-12,2,14,31
2897,2015-05-12,2,15,33
2898,2015-05-12,2,16,28
2899,2015-05-12,2,17,20
2900,2015-05-12,2,18,34
2901,2015-05-12,2,19,18
2902,2015-05-12,2,20,5
2903,2015-05-12,2,22,31
2904,2015-05-12,2,24,19
2905,2015-05-12,2,25,48
2906,2015-05-13,3,1,21
2907,2015-05-13,3,2,30
2908,2015-05-13,3,3,37
2909,2015-05-13,3,4,41
2910,2015-05-13,3,5,41
2911,2015-05-13,3,6,41
2912,2015-05-13,3,7,54
2913,2015-05-13,3,8,54
2914,2015-05-13,3,9,28
2915,2015-05-13,3,10,39
2916,2015-05-13,3,11,56
2917,2015-05-13,3,12,26
2918,2015-05-13,3,14,30
2919,2015-05-13,3,15,32
2920,2015-05-13,3,16,31
2921,2015-05-13,3,17,25
2922,2015-05-13,3,18,25
