,date,day_of_week,district,crime_count
1989,2018-04-01,7,7,34
1990,2018-04-01,7,8,43
1991,2018-04-01,7,9,29
1992,2018-04-01,7,10,33
1993,2018-04-01,7,11,57
1994,2018-04-01,7,12,32
1995,2018-04-01,7,14,23
1996,2018-04-01,7,15,26
1997,2018-04-01,7,16,33
1998,2018-04-01,7,17,17
1999,2018-04-01,7,18,33
2000,2018-04-01,7,19,39
2001,2018-04-01,7,20,8
2002,2018-04-01,7,22,22
2003,2018-04-01,7,24,19
2004,2018-04-01,7,25,52
2005,2018-04-02,1,1,23
2006,2018-04-02,1,2,27
2007,2018-04-02,1,3,31
2008,2018-04-02,1,4,35
2009,2018-04-02,1,5,33
2010,2018-04-02,1,6,35
2011,2018-04-02,1,7,36
2012,2018-04-02,1,8,65
2013,2018-04-02,1,9,31
2014,2018-04-02,1,10,33
2015,2018-04-02,1,11,45
2016,2018-04-02,1,12,34
2017,2018-04-02,1,14,20
2018,2018-04-02,1,15,28
2019,2018-04-02,1,16,26
2020,2018-04-02,1,17,15
2021,2018-04-02,1,18,25
2022,2018-04-02,1,19,37
2023,2018-04-02,1,20,10
2024,2018-04-02,1,22,31
2025,2018-04-02,1,24,16
2026,2018-04-02,1,25,38
2027,2018-04-03,2,1,36
2028,2018-04-03,2,2,37
2029,2018-04-03,2,3,32
2030,2018-04-03,2,4,24
2031,2018-04-03,2,5,26
2032,2018-04-03,2,6,42
2033,2018-04-03,2,7,41
2034,2018-04-03,2,8,36
2035,2018-04-03,2,9,21
2036,2018-04-03,2,10,31
2037,2018-04-03,2,11,37
2038,2018-04-03,2,12,22
2039,2018-04-03,2,14,23
2040,2018-04-03,2,15,22
2041,2018-04-03,2,16,21
2042,2018-04-03,2,17,23
2043,2018-04-03,2,18,29
2044,2018-04-03,2,19,22
2045,2018-04-03,2,20,11
2046,2018-04-03,2,22,20
2047,2018-04-03,2,24,21
2048,2018-04-03,2,25,28
2049,2018-04-04,3,1,39
2050,2018-04-04,3,2,36
2051,2018-04-04,3,3,28
2052,2018-04-04,3,4,40
2053,2018-04-04,3,5,26
2054,2018-04-04,3,6,38
2055,2018-04-04,3,7,48
2056,2018-04-04,3,8,39
2057,2018-04-04,3,9,31
2058,2018-04-04,3,10,34
2059,2018-04-04,3,11,47
2060,2018-04-04,3,12,27
2061,2018-04-04,3,14,20
2062,2018-04-04,3,15,29
2063,2018-04-04,3,16,28
2064,2018-04-04,3,17,23
2065,2018-04-04,3,18,41
2066,2018-04-04,3,19,27
2067,2018-04-04,3,20,11
2068,2018-04-04,3,22,26
2069,2018-04-04,3,24,22
2070,2018-04-04,3,25,41
2071,2018-04-05,4,1,44
2072,2018-04-05,4,2,35
2073,2018-04-05,4,3,25
2074,2018-04-05,4,4,35
2075,2018-04-05,4,5,29
2076,2018-04-05,4,6,46
2077,2018-04-05,4,7,36
2078,2018-04-05,4,8,43
2079,2018-04-05,4,9,36
2080,2018-04-05,4,10,30
2081,2018-04-05,4,11,49
2082,2018-04-05,4,12,25
2083,2018-04-05,4,14,29
2084,2018-04-05,4,15,19
2085,2018-04-05,4,16,23
2086,2018-04-05,4,17,17
2087,2018-04-05,4,18,41
2088,2018-04-05,4,19,23
2089,2018-04-05,4,20,11
2090,2018-04-05,4,22,17
2091,2018-04-05,4,24,19
2092,2018-04-05,4,25,40
2093,2018-04-06,5,1,52
2094,2018-04-06,5,2,20
2095,2018-04-06,5,3,21
2096,2018-04-06,5,4,39
2097,2018-04-06,5,5,39
2098,2018-04-06,5,6,34
2099,2018-04-06,5,7,49
2100,2018-04-06,5,8,42
2101,2018-04-06,5,9,23
2102,2018-04-06,5,10,20
2103,2018-04-06,5,11,56
2104,2018-04-06,5,12,45
2105,2018-04-06,5,14,20
2106,2018-04-06,5,15,29
2107,2018-04-06,5,16,19
2108,2018-04-06,5,17,19
2109,2018-04-06,5,18,64
2110,2018-04-06,5,19,22
2111,2018-04-06,5,20,8
2112,2018-04-06,5,22,28
2113,2018-04-06,5,24,17
2114,2018-04-06,5,25,29
2115,2018-04-07,6,1,35
2116,2018-04-07,6,2,25
2117,2018-04-07,6,3,31
2118,2018-04-07,6,4,35
2119,2018-04-07,6,5,34
2120,2018-04-07,6,6,39
2121,2018-04-07,6,7,43
2122,2018-04-07,6,8,35
2123,2018-04-07,6,9,26
2124,2018-04-07,6,10,36
2125,2018-04-07,6,11,34
2126,2018-04-07,6,12,39
2127,2018-04-07,6,14,25
2128,2018-04-07,6,15,28
2129,2018-04-07,6,16,14
2130,2018-04-07,6,17,17
2131,2018-04-07,6,18,37
2132,2018-04-07,6,19,27
2133,2018-04-07,6,20,6
2134,2018-04-07,6,22,14
2135,2018-04-07,6,24,21
2136,2018-04-07,6,25,34
2137,2018-04-08,7,1,33
2138,2018-04-08,7,2,31
2139,2018-04-08,7,3,23
2140,2018-04-08,7,4,41
2141,2018-04-08,7,5,29
2142,2018-04-08,7,6,37
2143,2018-04-08,7,7,37
2144,2018-04-08,7,8,30
2145,2018-04-08,7,9,25
2146,2018-04-08,7,10,26
2147,2018-04-08,7,11,43
2148,2018-04-08,7,12,26
2149,2018-04-08,7,14,19
2150,2018-04-08,7,15,22
2151,2018-04-08,7,16,17
2152,2018-04-08,7,17,19
2153,2018-04-08,7,18,38
2154,2018-04-08,7,19,38
2155,2018-04-08,7,20,8
2156,2018-04-08,7,22,20
2157,2018-04-08,7,24,10
2158,2018-04-08,7,25,46
2159,2018-04-09,1,1,44
2160,2018-04-09,1,2,30
2161,2018-04-09,1,3,28
2162,2018-04-09,1,4,36
2163,2018-04-09,1,5,39
2164,2018-04-09,1,6,45
2165,2018-04-09,1,7,33
2166,2018-04-09,1,8,46
2167,2018-04-09,1,9,23
2168,2018-04-09,1,10,26
2169,2018-04-09,1,11,54
2170,2018-04-09,1,12,28
2171,2018-04-09,1,14,23
2172,2018-04-09,1,15,29
2173,2018-04-09,1,16,17
2174,2018-04-09,1,17,23
2175,2018-04-09,1,18,25
2176,2018-04-09,1,19,36
2177,2018-04-09,1,20,10
2178,2018-04-09,1,22,25
2179,2018-04-09,1,24,18
2180,2018-04-09,1,25,23
2181,2018-04-10,2,1,46
2182,2018-04-10,2,2,30
2183,2018-04-10,2,3,31
2184,2018-04-10,2,4,38
2185,2018-04-10,2,5,41
2186,2018-04-10,2,6,35
2187,2018-04-10,2,7,34
2188,2018-04-10,2,8,44
2189,2018-04-10,2,9,35
2190,2018-04-10,2,10,26
2191,2018-04-10,2,11,49
2192,2018-04-10,2,12,37
2193,2018-04-10,2,14,31
2194,2018-04-10,2,15,28
2195,2018-04-10,2,16,26
2196,2018-04-10,2,17,18
2197,2018-04-10,2,18,38
2198,2018-04-10,2,19,36
2199,2018-04-10,2,20,23
2200,2018-04-10,2,22,18
2201,2018-04-10,2,24,15
2202,2018-04-10,2,25,35
2203,2018-04-11,3,1,48
2204,2018-04-11,3,2,29
2205,2018-04-11,3,3,37
2206,2018-04-11,3,4,52
2207,2018-04-11,3,5,36
2208,2018-04-11,3,6,48
2209,2018-04-11,3,7,44
2210,2018-04-11,3,8,62
2211,2018-04-11,3,9,28
2212,2018-04-11,3,10,24
2213,2018-04-11,3,11,42
2214,2018-04-11,3,12,49
2215,2018-04-11,3,14,27
2216,2018-04-11,3,15,26
2217,2018-04-11,3,16,20
2218,2018-04-11,3,17,21
2219,2018-04-11,3,18,44
2220,2018-04-11,3,19,33
2221,2018-04-11,3,20,15
2222,2018-04-11,3,22,26
2223,2018-04-11,3,24,28
2224,2018-04-11,3,25,30
2225,2018-04-12,4,1,43
2226,2018-04-12,4,2,25
2227,2018-04-12,4,3,38
2228,2018-04-12,4,4,35
2229,2018-04-12,4,5,30
2230,2018-04-12,4,6,53
2231,2018-04-12,4,7,54
2232,2018-04-12,4,8,44
2233,2018-04-12,4,9,33
2234,2018-04-12,4,10,27
2235,2018-04-12,4,11,50
2236,2018-04-12,4,12,39
2237,2018-04-12,4,14,29
2238,2018-04-12,4,15,23
2239,2018-04-12,4,16,29
2240,2018-04-12,4,17,20
2241,2018-04-12,4,18,37
2242,2018-04-12,4,19,34
2243,2018-04-12,4,20,15
2244,2018-04-12,4,22,24
2245,2018-04-12,4,24,28
2246,2018-04-12,4,25,41
2247,2018-04-13,5,1,42
2248,2018-04-13,5,2,33
2249,2018-04-13,5,3,44
2250,2018-04-13,5,4,32
2251,2018-04-13,5,5,30
2252,2018-04-13,5,6,45
2253,2018-04-13,5,7,48
2254,2018-04-13,5,8,53
2255,2018-04-13,5,9,28
2256,2018-04-13,5,10,32
2257,2018-04-13,5,11,72
2258,2018-04-13,5,12,47
2259,2018-04-13,5,14,32
2260,2018-04-13,5,15,35
2261,2018-04-13,5,16,18
2262,2018-04-13,5,17,22
2263,2018-04-13,5,18,45
2264,2018-04-13,5,19,25
2265,2018-04-13,5,20,13
2266,2018-04-13,5,22,34
2267,2018-04-13,5,24,18
2268,2018-04-13,5,25,33
2269,2018-04-14,6,1,37
2270,2018-04-14,6,2,30
2271,2018-04-14,6,3,33
2272,2018-04-14,6,4,35
2273,2018-04-14,6,5,29
2274,2018-04-14,6,6,38
2275,2018-04-14,6,7,34
2276,2018-04-14,6,8,30
2277,2018-04-14,6,9,30
2278,2018-04-14,6,10,22
2279,2018-04-14,6,11,66
2280,2018-04-14,6,12,33
2281,2018-04-14,6,14,22
2282,2018-04-14,6,15,22
2283,2018-04-14,6,16,21
2284,2018-04-14,6,17,29
2285,2018-04-14,6,18,58
2286,2018-04-14,6,19,38
2287,2018-04-14,6,20,10
2288,2018-04-14,6,22,15
2289,2018-04-14,6,24,17
2290,2018-04-14,6,25,40
2291,2018-04-15,7,1,29
2292,2018-04-15,7,2,17
2293,2018-04-15,7,3,29
2294,2018-04-15,7,4,33
2295,2018-04-15,7,5,18
2296,2018-04-15,7,6,36
2297,2018-04-15,7,7,38
2298,2018-04-15,7,8,30
2299,2018-04-15,7,9,25
2300,2018-04-15,7,10,23
2301,2018-04-15,7,11,36
2302,2018-04-15,7,12,32
2303,2018-04-15,7,14,25
2304,2018-04-15,7,15,24
2305,2018-04-15,7,16,19
2306,2018-04-15,7,17,18
2307,2018-04-15,7,18,48
2308,2018-04-15,7,19,26
2309,2018-04-15,7,20,9
2310,2018-04-15,7,22,29
2311,2018-04-15,7,24,26
2312,2018-04-15,7,25,33
2313,2018-04-16,1,1,41
2314,2018-04-16,1,2,41
2315,2018-04-16,1,3,26
2316,2018-04-16,1,4,49
2317,2018-04-16,1,5,40
2318,2018-04-16,1,6,27
2319,2018-04-16,1,7,34
2320,2018-04-16,1,8,51
2321,2018-04-16,1,9,29
2322,2018-04-16,1,10,30
2323,2018-04-16,1,11,51
2324,2018-04-16,1,12,47
2325,2018-04-16,1,14,31
2326,2018-04-16,1,15,20
2327,2018-04-16,1,16,22
2328,2018-04-16,1,17,22
2329,2018-04-16,1,18,38
2330,2018-04-16,1,19,35
2331,2018-04-16,1,20,12
2332,2018-04-16,1,22,25
2333,2018-04-16,1,24,20
2334,2018-04-16,1,25,42
2335,2018-04-17,2,1,52
2336,2018-04-17,2,2,36
2337,2018-04-17,2,3,29
2338,2018-04-17,2,4,48
2339,2018-04-17,2,5,40
2340,2018-04-17,2,6,40
2341,2018-04-17,2,7,40
2342,2018-04-17,2,8,29
2343,2018-04-17,2,9,25
2344,2018-04-17,2,10,23
2345,2018-04-17,2,11,63
2346,2018-04-17,2,12,33
2347,2018-04-17,2,14,28
2348,2018-04-17,2,15,16
2349,2018-04-17,2,16,21
2350,2018-04-17,2,17,22
2351,2018-04-17,2,18,42
2352,2018-04-17,2,19,35
2353,2018-04-17,2,20,4
2354,2018-04-17,2,22,27
2355,2018-04-17,2,24,16
2356,2018-04-17,2,25,30
2357,2018-04-18,3,1,40
2358,2018-04-18,3,2,24
2359,2018-04-18,3,3,26
2360,2018-04-18,3,4,27
2361,2018-04-18,3,5,47
2362,2018-04-18,3,6,41
2363,2018-04-18,3,7,27
2364,2018-04-18,3,8,27
2365,2018-04-18,3,9,28
2366,2018-04-18,3,10,24
2367,2018-04-18,3,11,50
2368,2018-04-18,3,12,22
2369,2018-04-18,3,14,16
2370,2018-04-18,3,15,21
2371,2018-04-18,3,16,25
2372,2018-04-18,3,17,30
2373,2018-04-18,3,18,36
2374,2018-04-18,3,19,39
2375,2018-04-18,3,20,11
2376,2018-04-18,3,22,16
2377,2018-04-18,3,24,20
2378,2018-04-18,3,25,30
2379,2018-04-19,4,1,48
2380,2018-04-19,4,2,36
2381,2018-04-19,4,3,36
2382,2018-04-19,4,4,35
2383,2018-04-19,4,5,37
2384,2018-04-19,4,6,39
2385,2018-04-19,4,7,31
2386,2018-04-19,4,8,39
2387,2018-04-19,4,9,29
2388,2018-04-19,4,10,41
2389,2018-04-19,4,11,55
2390,2018-04-19,4,12,34
2391,2018-04-19,4,14,24
2392,2018-04-19,4,15,30
2393,2018-04-19,4,16,16
2394,2018-04-19,4,17,23
2395,2018-04-19,4,18,49
2396,2018-04-19,4,19,33
2397,2018-04-19,4,20,11
2398,2018-04-19,4,22,26
2399,2018-04-19,4,24,18
2400,2018-04-19,4,25,34
2401,2018-04-20,5,1,54
2402,2018-04-20,5,2,26
2403,2018-04-20,5,3,36
2404,2018-04-20,5,4,46
2405,2018-04-20,5,5,35
2406,2018-04-20,5,6,39
2407,2018-04-20,5,7,40
2408,2018-04-20,5,8,52
2409,2018-04-20,5,9,27
2410,2018-04-20,5,10,33
2411,2018-04-20,5,11,72
2412,2018-04-20,5,12,34
2413,2018-04-20,5,14,31
2414,2018-04-20,5,15,23
2415,2018-04-20,5,16,32
2416,2018-04-20,5,17,22
2417,2018-04-20,5,18,57
2418,2018-04-20,5,19,43
2419,2018-04-20,5,20,11
2420,2018-04-20,5,22,27
2421,2018-04-20,5,24,22
2422,2018-04-20,5,25,41
2423,2018-04-21,6,1,31
2424,2018-04-21,6,2,14
2425,2018-04-21,6,3,31
2426,2018-04-21,6,4,32
2427,2018-04-21,6,5,37
2428,2018-04-21,6,6,39
2429,2018-04-21,6,7,37
2430,2018-04-21,6,8,41
2431,2018-04-21,6,9,24
2432,2018-04-21,6,10,35
2433,2018-04-21,6,11,66
2434,2018-04-21,6,12,28
2435,2018-04-21,6,14,28
2436,2018-04-21,6,15,25
2437,2018-04-21,6,16,24
2438,2018-04-21,6,17,11
2439,2018-04-21,6,18,60
2440,2018-04-21,6,19,34
2441,2018-04-21,6,20,11
2442,2018-04-21,6,22,14
2443,2018-04-21,6,24,13
2444,2018-04-21,6,25,42
2445,2018-04-22,7,1,37
2446,2018-04-22,7,2,34
2447,2018-04-22,7,3,31
2448,2018-04-22,7,4,31
2449,2018-04-22,7,5,37
2450,2018-04-22,7,6,37
2451,2018-04-22,7,7,30
2452,2018-04-22,7,8,45
2453,2018-04-22,7,9,24
2454,2018-04-22,7,10,38
2455,2018-04-22,7,11,45
2456,2018-04-22,7,12,35
2457,2018-04-22,7,14,22
2458,2018-04-22,7,15,24
2459,2018-04-22,7,16,18
2460,2018-04-22,7,17,29
2461,2018-04-22,7,18,54
2462,2018-04-22,7,19,38
2463,2018-04-22,7,20,11
2464,2018-04-22,7,22,24
2465,2018-04-22,7,24,20
2466,2018-04-22,7,25,34
2467,2018-04-23,1,1,46
2468,2018-04-23,1,2,28
2469,2018-04-23,1,3,33
2470,2018-04-23,1,4,46
2471,2018-04-23,1,5,31
2472,2018-04-23,1,6,45
2473,2018-04-23,1,7,29
2474,2018-04-23,1,8,41
2475,2018-04-23,1,9,24
2476,2018-04-23,1,10,35
2477,2018-04-23,1,11,46
2478,2018-04-23,1,12,39
2479,2018-04-23,1,14,31
2480,2018-04-23,1,15,30
2481,2018-04-23,1,16,27
2482,2018-04-23,1,17,32
2483,2018-04-23,1,18,34
2484,2018-04-23,1,19,35
2485,2018-04-23,1,20,15
2486,2018-04-23,1,22,20
2487,2018-04-23,1,24,16
2488,2018-04-23,1,25,33
2489,2018-04-24,2,1,43
2490,2018-04-24,2,2,26
2491,2018-04-24,2,3,28
2492,2018-04-24,2,4,46
2493,2018-04-24,2,5,32
2494,2018-04-24,2,6,48
2495,2018-04-24,2,7,39
2496,2018-04-24,2,8,42
2497,2018-04-24,2,9,21
2498,2018-04-24,2,10,21
2499,2018-04-24,2,11,53
2500,2018-04-24,2,12,46
2501,2018-04-24,2,14,22
2502,2018-04-24,2,15,20
2503,2018-04-24,2,16,26
2504,2018-04-24,2,17,25
2505,2018-04-24,2,18,50
2506,2018-04-24,2,19,29
2507,2018-04-24,2,20,8
2508,2018-04-24,2,22,29
2509,2018-04-24,2,24,19
2510,2018-04-24,2,25,40
2511,2018-04-25,3,1,41
2512,2018-04-25,3,2,34
2513,2018-04-25,3,3,34
2514,2018-04-25,3,4,44
2515,2018-04-25,3,5,34
2516,2018-04-25,3,6,43
2517,2018-04-25,3,7,40
2518,2018-04-25,3,8,49
2519,2018-04-25,3,9,32
2520,2018-04-25,3,10,34
2521,2018-04-25,3,11,58
2522,2018-04-25,3,12,43
2523,2018-04-25,3,14,23
2524,2018-04-25,3,15,31
2525,2018-04-25,3,16,36
2526,2018-04-25,3,17,25
2527,2018-04-25,3,18,38
2528,2018-04-25,3,19,19
2529,2018-04-25,3,20,15
2530,2018-04-25,3,22,23
2531,2018-04-25,3,24,10
2532,2018-04-25,3,25,44
2533,2018-04-26,4,1,42
2534,2018-04-26,4,2,39
2535,2018-04-26,4,3,42
2536,2018-04-26,4,4,34
2537,2018-04-26,4,5,33
2538,2018-04-26,4,6,50
2539,2018-04-26,4,7,36
2540,2018-04-26,4,8,46
2541,2018-04-26,4,9,29
2542,2018-04-26,4,10,31
2543,2018-04-26,4,11,47
2544,2018-04-26,4,12,36
2545,2018-04-26,4,14,28
2546,2018-04-26,4,15,26
2547,2018-04-26,4,16,21
2548,2018-04-26,4,17,18
2549,2018-04-26,4,18,47
2550,2018-04-26,4,19,34
2551,2018-04-26,4,20,13
2552,2018-04-26,4,22,30
2553,2018-04-26,4,24,18
2554,2018-04-26,4,25,33
2555,2018-04-27,5,1,46
2556,2018-04-27,5,2,36
2557,2018-04-27,5,3,36
2558,2018-04-27,5,4,40
2559,2018-04-27,5,5,42
2560,2018-04-27,5,6,46
2561,2018-04-27,5,7,36
2562,2018-04-27,5,8,47
2563,2018-04-27,5,9,35
2564,2018-04-27,5,10,38
2565,2018-04-27,5,11,60
2566,2018-04-27,5,12,48
2567,2018-04-27,5,14,31
2568,2018-04-27,5,15,24
2569,2018-04-27,5,16,26
2570,2018-04-27,5,17,12
2571,2018-04-27,5,18,49
2572,2018-04-27,5,19,28
2573,2018-04-27,5,20,8
2574,2018-04-27,5,22,31
2575,2018-04-27,5,24,15
2576,2018-04-27,5,25,39
2577,2018-04-28,6,1,51
2578,2018-04-28,6,2,38
2579,2018-04-28,6,3,24
2580,2018-04-28,6,4,38
2581,2018-04-28,6,5,28
2582,2018-04-28,6,6,36
2583,2018-04-28,6,7,41
2584,2018-04-28,6,8,47
2585,2018-04-28,6,9,35
2586,2018-04-28,6,10,43
2587,2018-04-28,6,11,35
2588,2018-04-28,6,12,18
2589,2018-04-28,6,14,24
2590,2018-04-28,6,15,25
2591,2018-04-28,6,16,13
2592,2018-04-28,6,17,12
2593,2018-04-28,6,18,46
2594,2018-04-28,6,19,32
2595,2018-04-28,6,20,5
2596,2018-04-28,6,22,25
2597,2018-04-28,6,24,12
2598,2018-04-28,6,25,51
2599,2018-04-29,7,1,32
2600,2018-04-29,7,2,34
2601,2018-04-29,7,3,17
2602,2018-04-29,7,4,49
2603,2018-04-29,7,5,46
2604,2018-04-29,7,6,38
2605,2018-04-29,7,7,33
2606,2018-04-29,7,8,43
2607,2018-04-29,7,9,30
2608,2018-04-29,7,10,43
2609,2018-04-29,7,11,53
2610,2018-04-29,7,12,27
2611,2018-04-29,7,14,31
2612,2018-04-29,7,15,36
2613,2018-04-29,7,16,17
2614,2018-04-29,7,17,26
2615,2018-04-29,7,18,42
2616,2018-04-29,7,19,39
2617,2018-04-29,7,20,10
2618,2018-04-29,7,22,19
2619,2018-04-29,7,24,19
2620,2018-04-29,7,25,41
2621,2018-04-30,1,1,61
2622,2018-04-30,1,2,50
2623,2018-04-30,1,3,46
2624,2018-04-30,1,4,45
2625,2018-04-30,1,5,33
2626,2018-04-30,1,6,48
2627,2018-04-30,1,7,42
2628,2018-04-30,1,8,39
2629,2018-04-30,1,9,28
2630,2018-04-30,1,10,39
2631,2018-04-30,1,11,49
2632,2018-04-30,1,12,43
2633,2018-04-30,1,14,18
2634,2018-04-30,1,15,31
2635,2018-04-30,1,16,22
2636,2018-04-30,1,17,30
2637,2018-04-30,1,18,38
2638,2018-04-30,1,19,32
2639,2018-04-30,1,20,14
2640,2018-04-30,1,22,30
2641,2018-04-30,1,24,12
2642,2018-04-30,1,25,41
2643,2018-05-01,2,1,56
2644,2018-05-01,2,2,48
2645,2018-05-01,2,3,50
2646,2018-05-01,2,4,48
2647,2018-05-01,2,5,46
2648,2018-05-01,2,6,84
2649,2018-05-01,2,7,63
2650,2018-05-01,2,8,59
2651,2018-05-01,2,9,37
2652,2018-05-01,2,10,41
2653,2018-05-01,2,11,63
2654,2018-05-01,2,12,47
2655,2018-05-01,2,14,40
2656,2018-05-01,2,15,35
2657,2018-05-01,2,16,26
2658,2018-05-01,2,17,27
2659,2018-05-01,2,18,69
2660,2018-05-01,2,19,39
2661,2018-05-01,2,20,31
2662,2018-05-01,2,22,37
2663,2018-05-01,2,24,27
2664,2018-05-01,2,25,39
2665,2018-05-02,3,1,39
2666,2018-05-02,3,2,40
2667,2018-05-02,3,3,42
2668,2018-05-02,3,4,36
2669,2018-05-02,3,5,37
2670,2018-05-02,3,6,56
2671,2018-05-02,3,7,47
2672,2018-05-02,3,8,52
2673,2018-05-02,3,9,24
2674,2018-05-02,3,10,36
2675,2018-05-02,3,11,71
2676,2018-05-02,3,12,36
2677,2018-05-02,3,14,21
2678,2018-05-02,3,15,34
2679,2018-05-02,3,16,26
2680,2018-05-02,3,17,25
2681,2018-05-02,3,18,48
2682,2018-05-02,3,19,31
2683,2018-05-02,3,20,12
2684,2018-05-02,3,22,26
2685,2018-05-02,3,24,20
2686,2018-05-02,3,25,30
2687,2018-05-03,4,1,52
2688,2018-05-03,4,2,40
2689,2018-05-03,4,3,34
2690,2018-05-03,4,4,41
2691,2018-05-03,4,5,40
2692,2018-05-03,4,6,45
2693,2018-05-03,4,7,37
2694,2018-05-03,4,8,46
2695,2018-05-03,4,9,23
2696,2018-05-03,4,10,32
2697,2018-05-03,4,11,56
2698,2018-05-03,4,12,31
2699,2018-05-03,4,14,29
2700,2018-05-03,4,15,37
2701,2018-05-03,4,16,19
2702,2018-05-03,4,17,23
2703,2018-05-03,4,18,35
2704,2018-05-03,4,19,33
2705,2018-05-03,4,20,11
2706,2018-05-03,4,22,27
2707,2018-05-03,4,24,10
2708,2018-05-03,4,25,41
2709,2018-05-04,5,1,50
2710,2018-05-04,5,2,39
2711,2018-05-04,5,3,36
2712,2018-05-04,5,4,41
2713,2018-05-04,5,5,52
2714,2018-05-04,5,6,44
2715,2018-05-04,5,7,44
2716,2018-05-04,5,8,45
2717,2018-05-04,5,9,39
2718,2018-05-04,5,10,38
2719,2018-05-04,5,11,56
2720,2018-05-04,5,12,41
2721,2018-05-04,5,14,28
2722,2018-05-04,5,15,39
2723,2018-05-04,5,16,25
2724,2018-05-04,5,17,21
2725,2018-05-04,5,18,47
2726,2018-05-04,5,19,28
2727,2018-05-04,5,20,10
2728,2018-05-04,5,22,27
2729,2018-05-04,5,24,19
2730,2018-05-04,5,25,45
2731,2018-05-05,6,1,48
2732,2018-05-05,6,2,42
2733,2018-05-05,6,3,37
2734,2018-05-05,6,4,44
2735,2018-05-05,6,5,44
2736,2018-05-05,6,6,41
2737,2018-05-05,6,7,49
2738,2018-05-05,6,8,51
2739,2018-05-05,6,9,35
2740,2018-05-05,6,10,44
2741,2018-05-05,6,11,60
2742,2018-05-05,6,12,31
2743,2018-05-05,6,14,34
2744,2018-05-05,6,15,45
2745,2018-05-05,6,16,29
2746,2018-05-05,6,17,20
2747,2018-05-05,6,18,65
2748,2018-05-05,6,19,35
2749,2018-05-05,6,20,9
2750,2018-05-05,6,22,31
2751,2018-05-05,6,24,17
2752,2018-05-05,6,25,42
2753,2018-05-06,7,1,41
2754,2018-05-06,7,2,36
2755,2018-05-06,7,3,24
2756,2018-05-06,7,4,43
2757,2018-05-06,7,5,24
2758,2018-05-06,7,6,37
2759,2018-05-06,7,7,41
2760,2018-05-06,7,8,40
2761,2018-05-06,7,9,33
2762,2018-05-06,7,10,44
2763,2018-05-06,7,11,62
2764,2018-05-06,7,12,35
2765,2018-05-06,7,14,24
2766,2018-05-06,7,15,34
2767,2018-05-06,7,16,16
2768,2018-05-06,7,17,20
2769,2018-05-06,7,18,47
2770,2018-05-06,7,19,37
2771,2018-05-06,7,20,10
2772,2018-05-06,7,22,19
2773,2018-05-06,7,24,22
2774,2018-05-06,7,25,27
2775,2018-05-07,1,1,48
2776,2018-05-07,1,2,42
2777,2018-05-07,1,3,41
2778,2018-05-07,1,4,51
2779,2018-05-07,1,5,43
2780,2018-05-07,1,6,54
2781,2018-05-07,1,7,28
2782,2018-05-07,1,8,50
2783,2018-05-07,1,9,34
2784,2018-05-07,1,10,38
2785,2018-05-07,1,11,60
2786,2018-05-07,1,12,43
2787,2018-05-07,1,14,30
2788,2018-05-07,1,15,28
2789,2018-05-07,1,16,23
2790,2018-05-07,1,17,26
2791,2018-05-07,1,18,33
2792,2018-05-07,1,19,22
2793,2018-05-07,1,20,18
2794,2018-05-07,1,22,29
2795,2018-05-07,1,24,22
2796,2018-05-07,1,25,42
2797,2018-05-08,2,1,44
2798,2018-05-08,2,2,30
2799,2018-05-08,2,3,28
2800,2018-05-08,2,4,44
2801,2018-05-08,2,5,38
2802,2018-05-08,2,6,57
2803,2018-05-08,2,7,48
2804,2018-05-08,2,8,46
2805,2018-05-08,2,9,34
2806,2018-05-08,2,10,41
2807,2018-05-08,2,11,68
2808,2018-05-08,2,12,44
2809,2018-05-08,2,14,36
2810,2018-05-08,2,15,25
2811,2018-05-08,2,16,25
2812,2018-05-08,2,17,21
2813,2018-05-08,2,18,40
2814,2018-05-08,2,19,33
2815,2018-05-08,2,20,13
2816,2018-05-08,2,22,39
2817,2018-05-08,2,24,21
2818,2018-05-08,2,25,30
2819,2018-05-09,3,1,40
2820,2018-05-09,3,2,31
2821,2018-05-09,3,3,38
2822,2018-05-09,3,4,51
2823,2018-05-09,3,5,42
2824,2018-05-09,3,6,46
2825,2018-05-09,3,7,51
2826,2018-05-09,3,8,50
2827,2018-05-09,3,9,34
2828,2018-05-09,3,10,33
2829,2018-05-09,3,11,68
2830,2018-05-09,3,12,35
2831,2018-05-09,3,14,18
2832,2018-05-09,3,15,28
2833,2018-05-09,3,16,31
2834,2018-05-09,3,17,25
2835,2018-05-09,3,18,44
2836,2018-05-09,3,19,35
2837,2018-05-09,3,20,6
2838,2018-05-09,3,22,35
2839,2018-05-09,3,24,19
2840,2018-05-09,3,25,32
2841,2018-05-10,4,1,47
2842,2018-05-10,4,2,30
2843,2018-05-10,4,3,31
2844,2018-05-10,4,4,41
2845,2018-05-10,4,5,35
2846,2018-05-10,4,6,55
2847,2018-05-10,4,7,38
2848,2018-05-10,4,8,56
2849,2018-05-10,4,9,27
2850,2018-05-10,4,10,34
2851,2018-05-10,4,11,67
2852,2018-05-10,4,12,41
2853,2018-05-10,4,14,29
2854,2018-05-10,4,15,27
2855,2018-05-10,4,16,25
2856,2018-05-10,4,17,25
2857,2018-05-10,4,18,35
2858,2018-05-10,4,19,40
2859,2018-05-10,4,20,14
2860,2018-05-10,4,22,30
2861,2018-05-10,4,24,19
2862,2018-05-10,4,25,33
